Month,temple,procession,funeral,funeral(2),Email,church,men,women,young men,Email_file1,elderly,elderly(2),pilgrim,pilgrims,Email_file2,sectarian,discrimination,marginalisation,threat,Email_file3,threats,harassment,identity,priest,Email_file4,priest_file5,priest(2),priest(3),persecution,Email_file5,civilian,civilian(2),sheikh,ayatollah,Email_file6,imam,tribe,clan,clan(2),Email_file7,teacher,lawyer,businessman,professor,Email_file8,officer,officers,judge,judge(2),Email_file9,shias,alawi,alawi(2),shiite,Email_file10,minister,employee,employee(2),worker,Email_file11,doctor,nurse,nurse(2),engineer,Email_file12,director,journalist,human rights,children,Email_file13,children_file14,child,security guard,security guard(2),Email_file14,factory,guard,racism,Email_file15,Kurd,Faili Kurd,Fayli Kurd,Christian,Email_file16,Christian_file17,Yezidi,Turkmen,Shabak,Email_file17,Mandean,Armenian,Chaldeans,Chaldeans(2),Email_file18,Syriacs,Assyrian,Circassian,Baha'i,Email_file19,Roma,Roma(2),Marsh Arabs,Jews,Email_file20,Sabeans,Gypsy,Black Iraqis,religion,Email_file21,sect,minorit,shrine,mosque,Email_file22,ethnic,ethnic(2),sunni,shia,Email_file23
2018-08,0.5,0.0,0.0,0.0,1.0,0.0,5,7,0.0,5,0.0,0.0,0.0,0.0,30,0,0.0,0,0.0,30,0.0,0.0,0,0.0,30,0.0,0.0,0.0,0,30,0.0,0.0,1.0,0.0,1,0,0.0,0,0,30,41,0.0,0.0,4,26,14,0.0,7,0,30,0,0,0.0,0,0.5,10,0,0,0,30,1,0.5,0.5,0.5,1,4,0.0,0.0,9,30,9,11,0.0,0.0,30,10,0,0.0,30,0,0,0,0,30,0.0,0,0.0,0,1.0,0,0.0,0,0,30,0,0,0,0,2,0,0,0,0.0,30,0,0.0,0,6,30,0.0,0,0.0,0,30,0.0,0.0,0.0,0.0,30
2018-09,0.5,0.0,0.0,0.0,1.0,0.0,3,7,0.0,6,0.0,0.0,0.0,0.0,35,0,0.0,0,0.0,35,0.0,0.0,0,0.0,35,0.0,0.0,0.0,0,35,0.0,0.0,1.0,0.0,1,4,0.0,0,0,35,45,0.0,0.0,6,31,15,0.0,5,4,35,0,0,0.0,0,0.5,10,0,0,5,35,1,0.5,0.5,0.5,1,5,0.0,0.0,8,35,8,15,0.0,0.0,35,8,5,0.0,35,0,0,0,0,35,0.0,0,0.0,0,1.0,0,0.0,0,0,35,0,0,0,0,3,0,0,0,0.0,35,0,0.0,0,3,35,0.0,0,0.0,4,35,0.0,0.0,4.0,0.0,35
2018-10,0.0,0.0,0.0,0.0,1.0,0.0,3,6,0.0,5,0.0,0.0,0.0,0.0,31,0,0.0,0,0.0,31,0.0,0.0,0,0.0,31,0.0,0.0,0.0,0,31,0.0,0.0,1.0,0.0,1,3,0.0,0,0,31,33,4.0,0.0,5,27,14,0.0,4,0,31,0,0,0.0,0,0.5,8,0,0,6,31,1,0.5,0.5,0.0,1,5,0.0,0.0,10,31,10,12,0.0,0.0,31,4,0,0.0,31,0,0,0,5,31,0.5,0,0.0,0,1.0,0,0.0,0,0,31,0,0,0,0,2,0,0,0,0.0,31,0,0.0,0,4,31,0.0,0,0.0,7,31,0.0,0.0,0.0,0.0,31
2018-11,0.0,0.0,0.0,0.0,1.0,0.0,4,8,0.0,6,0.0,0.0,0.0,0.0,40,0,0.0,3,0.0,40,0.0,0.0,0,0.0,40,0.0,0.0,0.0,0,40,0.0,0.0,1.0,0.0,2,0,0.0,0,0,40,32,6.0,0.0,3,36,11,0.0,0,0,40,0,0,0.0,0,0.5,10,0,0,0,40,2,0.5,0.5,0.5,2,7,0.0,0.0,9,40,9,13,0.0,0.0,40,7,0,0.0,40,0,0,0,0,40,0.0,0,0.0,0,1.0,0,0.0,0,0,40,0,0,0,0,3,0,0,0,0.0,40,0,0.0,0,6,40,0.0,0,0.0,6,40,0.0,0.0,0.0,0.0,40
2018-12,0.5,0.0,0.0,0.0,1.0,0.0,4,7,0.0,6,0.0,0.0,0.0,0.0,39,0,0.0,0,0.0,39,0.0,0.0,0,0.0,39,0.0,0.0,0.0,0,39,0.0,0.0,1.0,0.0,2,0,0.0,0,0,39,28,0.0,0.0,0,35,10,0.0,4,0,39,0,0,0.0,0,0.5,7,4,4,0,39,1,0.5,0.5,0.5,2,4,0.0,4.0,10,39,10,12,0.0,0.0,39,4,5,0.0,39,0,0,0,0,39,0.0,0,0.0,0,1.0,0,0.0,0,0,39,0,0,0,0,3,0,0,0,0.0,39,0,0.0,0,5,39,0.0,0,0.0,4,39,0.0,0.0,0.0,0.0,39
2019-01,0.5,0.0,0.0,0.0,1.0,0.0,3,7,0.0,4,0.0,0.0,0.0,0.0,23,0,0.0,0,0.0,23,0.0,0.0,2,0.0,23,0.0,0.0,0.0,0,23,0.0,0.0,1.0,0.0,1,3,0.0,2,2,23,43,3.0,0.0,3,20,8,0.0,0,0,23,0,0,0.0,0,0.5,14,1,0,3,23,2,0.5,0.5,0.5,1,3,0.0,0.0,9,23,9,12,0.0,0.0,23,5,2,0.0,23,0,0,0,2,23,0.5,0,0.0,0,0.5,0,0.0,0,0,23,0,0,0,0,2,0,0,0,0.0,23,0,0.0,0,3,23,0.0,0,0.0,0,23,0.0,0.0,2.0,0.0,23
2019-02,0.5,0.0,0.0,0.5,1.0,0.0,3,6,0.0,5,0.0,0.0,0.0,0.0,31,0,0.0,0,0.0,31,0.0,0.0,2,0.0,31,0.0,0.0,0.0,0,31,0.0,0.0,0.5,0.0,1,3,0.0,2,3,31,35,2.0,0.0,3,27,10,0.0,4,5,31,0,0,0.0,0,0.5,7,2,0,2,31,2,0.5,0.5,0.5,1,4,0.0,0.0,8,31,8,10,0.0,0.0,31,4,2,0.0,31,0,0,0,0,31,0.0,0,0.0,0,1.0,0,0.0,0,0,31,0,0,0,0,2,2,0,0,0.0,31,0,0.0,0,3,31,0.0,0,0.0,4,31,0.0,0.0,0.0,0.0,31
2019-03,0.5,0.0,0.0,0.0,1.0,0.0,3,6,0.0,5,0.0,0.0,0.0,0.0,30,0,0.0,0,0.0,30,0.0,0.0,0,0.0,30,0.0,0.0,0.0,0,30,0.0,0.0,1.0,0.0,1,2,0.0,2,2,30,39,2.0,0.0,2,26,9,0.0,2,2,30,0,0,0.0,0,0.5,8,2,2,4,30,2,0.5,0.5,0.5,1,4,0.0,2.0,7,30,7,12,0.0,0.0,30,6,2,0.0,30,0,0,0,2,30,0.5,0,0.0,0,1.0,0,0.0,0,0,30,0,0,0,0,2,3,3,0,0.0,30,0,0.0,0,3,30,0.0,0,0.0,7,30,0.0,0.0,0.0,0.0,30
2019-04,0.5,0.0,0.0,0.0,1.0,0.5,3,6,0.0,5,0.0,0.0,0.0,0.0,29,0,0.0,0,0.0,29,0.0,0.0,0,0.0,29,0.0,0.0,0.0,0,29,0.0,0.0,0.5,0.0,1,3,0.0,2,2,29,44,2.0,0.0,4,26,7,0.0,2,1,29,0,0,0.0,0,0.5,9,1,0,3,29,2,0.5,0.5,0.5,1,4,0.0,0.0,6,29,6,12,0.0,0.0,29,4,2,0.0,29,0,0,0,1,29,0.5,0,0.0,0,1.0,0,0.0,0,0,29,0,0,0,0,2,0,0,0,0.0,29,0,0.0,0,5,29,0.0,0,0.0,4,29,0.0,0.0,2.0,0.0,29
2019-05,0.5,0.0,0.0,0.0,1.0,0.5,3,5,0.0,5,0.0,0.0,0.0,0.0,29,0,0.0,0,0.0,29,0.0,0.0,2,0.0,29,0.0,0.0,0.0,0,29,0.0,0.0,0.5,0.0,1,4,0.0,2,2,29,50,3.0,0.0,2,26,11,0.0,0,0,29,0,0,0.0,0,0.5,7,2,3,3,29,1,0.5,0.5,0.5,1,3,0.0,0.0,6,29,6,10,0.0,0.0,29,5,1,0.0,29,0,0,0,0,29,0.0,0,0.0,0,1.0,0,0.0,0,0,29,0,0,0,0,2,0,0,0,0.0,29,0,0.0,0,4,29,0.0,0,0.0,3,29,0.0,0.0,2.0,0.0,29
2019-06,0.5,0.0,0.0,0.0,0.5,0.5,3,6,0.0,3,0.0,0.0,0.0,0.0,18,0,0.0,0,0.0,18,0.0,0.0,1,0.0,18,0.0,0.0,0.0,0,18,0.0,0.0,0.5,0.0,1,3,0.0,0,1,18,41,2.0,0.0,2,16,6,0.0,0,2,18,0,0,0.0,0,0.5,7,2,1,2,18,1,0.5,0.5,0.5,1,3,0.0,0.0,4,18,4,9,0.0,0.0,18,4,1,0.0,18,0,0,0,0,18,0.0,0,0.0,0,0.5,0,0.0,0,0,18,0,0,0,0,1,0,0,0,0.0,18,0,0.0,0,4,18,0.0,0,0.0,2,18,0.0,0.0,2.0,0.0,18
2019-07,0.5,0.0,0.0,0.0,1.0,0.5,3,6,0.0,3,0.0,0.0,0.0,0.0,21,0,0.0,0,0.0,21,0.0,0.0,2,0.0,21,0.0,0.0,0.0,0,21,0.0,0.0,0.5,0.0,1,2,0.0,2,2,21,36,2.0,0.0,3,19,9,1.0,2,2,21,0,0,0.0,0,0.5,4,2,2,2,21,1,0.5,0.5,0.5,1,3,0.0,1.0,6,21,6,11,0.0,0.0,21,4,1,0.0,21,0,0,0,1,21,0.5,0,0.0,0,0.5,0,0.0,0,0,21,0,0,0,0,2,0,1,0,0.0,21,0,0.0,0,4,21,0.0,0,0.0,2,21,0.0,0.0,2.0,0.0,21
2019-08,0.5,0.0,0.0,0.0,1.0,0.0,4,6,0.0,4,0.0,0.0,0.0,0.0,27,0,0.0,0,0.0,27,0.0,0.0,3,0.0,27,0.0,0.0,0.0,0,27,0.0,0.0,1.0,0.0,1,3,0.0,2,2,27,39,2.0,0.0,3,24,13,0.0,2,0,27,0,0,0.0,0,0.5,10,2,2,2,27,2,0.5,0.5,0.5,1,3,0.0,0.0,6,27,6,10,0.0,0.0,27,4,2,0.0,27,0,0,0,2,27,0.5,0,0.0,0,1.0,0,0.0,0,0,27,0,0,0,0,2,2,2,0,0.0,27,0,0.0,0,5,27,0.0,0,0.0,4,27,0.0,0.0,0.0,0.0,27
2019-09,0.5,0.0,0.0,0.0,1.0,0.5,3,6,0.0,4,0.0,0.0,0.0,0.0,26,0,0.0,0,0.0,26,0.0,0.0,1,0.0,26,0.0,0.0,0.0,0,26,0.0,0.0,1.0,0.0,1,3,1.0,0,0,26,50,4.0,0.0,3,23,11,0.0,2,2,26,0,0,0.0,0,0.5,8,2,2,5,26,1,0.5,0.5,0.5,1,4,0.0,0.0,6,26,6,10,0.0,0.0,26,3,2,0.0,26,0,0,0,2,26,0.5,0,0.0,0,0.5,0,0.0,0,0,26,0,0,0,0,2,2,1,0,0.0,26,0,0.0,0,4,26,0.0,0,0.0,3,26,0.0,0.0,2.0,0.0,26
2019-10,0.5,0.0,0.0,0.0,1.0,0.5,3,6,0.0,4,0.0,0.0,0.0,0.0,26,0,0.0,0,0.0,26,0.0,0.0,1,0.0,26,0.0,0.0,0.0,0,26,0.0,0.0,1.0,0.0,1,2,0.0,2,2,26,33,3.0,0.0,2,23,13,0.0,1,1,26,0,0,0.0,0,0.5,6,2,2,2,26,1,0.5,0.5,0.5,1,4,0.0,0.0,7,26,7,10,0.0,0.0,26,4,3,0.0,26,0,0,0,0,26,0.0,0,0.0,0,0.5,0,0.0,0,0,26,0,0,0,0,2,2,2,0,0.0,26,0,0.0,0,4,26,0.0,0,0.0,2,26,0.0,0.0,2.0,0.0,26
2019-11,0.5,0.0,0.5,0.5,1.0,0.5,3,6,0.0,5,0.0,0.0,0.0,0.0,29,0,0.0,0,0.0,29,0.0,0.0,2,0.0,29,0.0,0.0,0.0,0,29,0.0,0.0,1.0,0.0,1,3,1.0,2,2,29,34,2.0,0.0,2,26,14,0.0,3,2,29,0,0,0.0,0,0.5,5,1,1,3,29,1,0.5,0.5,0.5,1,3,0.0,0.0,7,29,7,10,0.0,0.0,29,5,2,0.0,29,0,0,0,2,29,0.5,0,0.0,0,1.0,0,0.0,0,0,29,0,0,0,0,2,2,2,0,0.0,29,0,0.0,0,5,29,0.0,0,0.0,3,29,0.0,0.0,2.0,0.0,29
2019-12,0.5,0.0,0.0,0.0,1.0,0.5,3,6,0.0,3,0.0,0.0,0.0,0.0,21,0,0.0,0,0.0,21,0.0,0.0,3,0.0,21,0.0,0.0,0.0,0,21,0.0,0.0,0.5,0.0,1,2,0.0,2,2,21,31,3.0,0.0,2,19,9,0.0,2,2,21,0,0,0.0,0,0.5,5,2,2,2,21,1,0.5,0.5,0.5,1,4,0.0,0.0,5,21,5,8,0.0,0.0,21,6,2,0.0,21,0,0,0,0,21,0.0,0,0.0,0,0.5,0,0.0,0,0,21,0,0,0,0,2,2,2,0,0.0,21,0,0.0,0,5,21,0.0,0,0.0,2,21,1.0,1.0,1.0,0.0,21
2020-01,0.5,0.0,0.5,0.5,1.0,0.5,3,5,0.0,4,0.0,0.0,0.0,0.0,25,0,0.0,0,0.0,25,0.0,0.0,1,0.0,25,0.0,0.0,0.0,0,25,0.0,0.0,0.5,0.0,1,3,0.0,1,1,25,34,3.0,0.0,2,22,9,1.0,2,2,25,0,0,0.0,0,0.5,5,0,0,2,25,1,0.5,0.5,0.5,1,3,0.0,0.0,4,25,4,11,0.0,0.0,25,4,3,0.0,25,0,0,0,2,25,0.5,0,0.0,0,0.5,0,0.0,0,0,25,0,0,0,0,2,3,4,0,0.0,25,0,0.0,0,4,25,0.0,0,0.0,4,25,0.0,0.0,2.0,0.0,25
2020-02,0.5,0.0,0.5,0.0,1.0,0.5,3,7,0.0,4,0.0,0.0,0.0,0.0,27,0,0.0,0,0.0,27,0.0,0.0,2,0.0,27,0.0,0.0,0.0,0,27,0.0,0.0,0.5,0.0,1,3,0.0,1,2,27,33,4.0,0.0,2,24,6,0.0,2,2,27,0,0,0.0,0,0.5,5,2,2,2,27,1,0.5,0.5,0.5,1,5,0.0,0.0,7,27,7,10,0.0,0.0,27,4,2,0.0,27,0,0,0,1,27,0.5,0,0.0,0,1.0,0,0.0,0,0,27,0,0,0,0,2,2,1,0,0.0,27,0,0.0,0,4,27,0.0,0,0.0,3,27,0.0,0.0,2.0,0.0,27
2020-03,0.5,0.0,0.0,0.0,1.0,0.5,3,6,0.0,5,0.0,0.0,0.0,0.0,30,0,0.0,0,0.0,30,0.0,0.0,2,0.0,30,0.0,0.0,0.0,0,30,0.0,0.0,1.0,0.0,1,4,0.0,1,1,30,29,3.0,0.0,3,27,9,0.0,3,2,30,0,0,0.0,0,0.5,9,2,1,3,30,1,0.5,0.5,0.5,1,3,0.0,0.0,7,30,7,11,0.0,0.0,30,4,3,0.0,30,0,0,0,1,30,0.5,0,0.0,0,1.0,0,0.0,0,0,30,0,0,0,0,2,2,2,0,0.0,30,0,0.0,0,5,30,0.0,0,0.0,4,30,1.0,1.0,2.0,0.0,30
2020-04,0.5,0.0,0.0,0.0,1.0,0.0,3,4,0.0,6,0.0,0.0,0.0,0.0,37,0,0.0,0,0.0,37,0.0,0.0,3,0.0,37,0.0,0.0,0.0,0,37,0.0,0.0,1.0,0.0,2,5,0.0,2,3,37,17,3.0,0.0,6,33,8,0.0,2,0,37,0,0,0.0,0,0.5,12,2,3,3,37,1,0.5,0.5,0.5,1,8,0.0,0.0,8,37,8,10,0.0,0.0,37,7,0,0.0,37,0,0,0,3,37,0.5,0,0.0,0,1.0,0,0.0,0,0,37,0,0,0,0,3,0,2,0,0.0,37,0,0.0,0,12,37,0.0,0,0.0,3,37,0.0,0.0,0.0,0.0,37
2020-05,0.5,0.0,0.0,0.0,1.0,0.5,4,5,0.0,6,0.0,0.0,0.0,0.0,40,0,2.0,0,0.0,40,0.0,0.0,2,0.0,40,0.0,0.0,0.0,3,40,0.0,0.0,0.5,0.0,2,5,0.0,2,2,40,20,4.0,0.0,5,35,8,0.0,3,3,40,0,0,0.0,0,0.5,9,2,2,3,40,1,0.5,0.5,0.5,2,5,0.0,0.0,9,40,9,13,0.0,0.0,40,9,3,0.0,40,0,0,0,3,40,0.5,0,0.0,0,1.0,0,0.0,0,0,40,0,0,0,0,3,0,0,0,0.0,40,0,0.0,0,11,40,0.0,0,0.0,4,40,2.0,0.0,0.0,0.0,40
2020-06,0.5,0.0,0.0,0.0,1.0,0.5,4,5,0.0,7,0.0,0.0,0.0,0.0,43,0,0.0,0,0.0,43,0.0,0.0,3,0.0,43,0.0,0.0,0.0,0,43,0.0,0.0,0.5,0.0,2,5,0.0,2,2,43,22,3.0,0.0,3,38,8,0.0,3,3,43,0,0,0.0,0,0.5,13,3,3,2,43,1,0.5,0.5,0.5,2,9,0.0,0.0,8,43,8,15,0.0,0.0,43,8,4,3.0,43,0,0,0,4,43,0.5,0,0.0,0,1.0,0,0.0,0,0,43,0,0,0,0,3,2,3,0,0.0,43,0,0.0,0,13,43,0.0,0,0.0,3,43,0.0,0.0,0.0,0.0,43
2020-07,0.5,0.0,0.0,0.5,1.0,0.5,4,5,0.0,8,0.0,0.0,0.0,0.0,47,0,0.0,0,0.0,47,0.0,0.0,2,0.0,47,0.0,0.0,0.0,0,47,0.0,0.0,0.5,0.0,2,2,0.0,2,2,47,23,3.0,0.0,4,42,11,0.0,3,2,47,0,0,0.0,0,0.5,9,3,3,2,47,2,0.5,0.5,0.5,2,6,0.0,0.0,9,47,9,11,0.0,0.0,47,5,6,0.0,47,0,0,0,0,47,0.0,0,0.0,0,1.0,0,0.0,0,0,47,0,0,0,0,4,4,5,0,0.0,47,0,0.0,0,10,47,0.0,0,0.0,3,47,0.0,0.0,0.0,0.0,47
2020-08,0.5,0.0,0.5,0.0,1.0,0.0,3,5,0.0,7,0.0,0.0,0.0,0.0,46,0,0.0,0,1.0,46,0.0,0.0,3,0.0,46,0.0,0.0,0.0,0,46,0.0,0.0,1.0,0.0,2,3,0.0,2,2,46,24,3.0,0.0,3,41,9,0.0,3,3,46,0,0,0.0,0,0.5,7,2,2,2,46,1,0.5,0.5,0.5,2,6,0.0,0.0,6,46,6,12,0.0,0.0,46,7,3,0.0,46,0,0,0,3,46,0.5,0,0.0,0,1.0,0,0.0,0,0,46,0,0,0,0,3,4,6,0,0.0,46,0,0.0,0,13,46,0.0,0,0.0,4,46,0.0,0.0,0.0,0.0,46
2020-09,0.5,0.0,0.0,0.0,1.0,0.5,4,5,0.0,7,0.0,2.0,0.0,0.0,46,0,0.0,0,0.0,46,0.0,0.0,2,0.0,46,0.0,0.0,0.0,0,46,0.0,0.0,1.0,0.0,2,2,0.0,1,2,46,26,4.0,0.0,5,41,12,1.0,3,3,46,0,0,0.0,0,0.5,6,3,3,2,46,1,0.5,0.5,0.5,2,5,0.0,1.0,9,46,9,13,0.0,0.0,46,6,3,0.0,46,0,0,0,3,46,0.5,0,0.0,0,1.0,0,0.0,0,0,46,0,0,0,0,4,5,6,0,0.0,46,0,0.0,0,11,46,0.0,0,0.0,5,46,0.0,0.0,0.0,0.0,46
2020-10,0.5,0.0,0.0,0.0,1.0,0.5,4,5,0.0,7,0.0,0.0,0.0,0.0,43,0,0.0,0,0.0,43,0.0,0.0,2,0.0,43,0.0,0.0,0.0,0,43,0.0,0.0,1.0,0.0,2,2,0.0,2,2,43,24,3.0,0.0,4,38,12,0.0,2,2,43,0,0,0.0,0,0.5,6,2,2,2,43,1,0.5,0.5,0.5,2,6,0.0,1.0,8,43,8,13,0.0,0.0,43,5,3,0.0,43,0,0,0,4,43,0.5,0,0.0,0,1.0,0,0.0,0,0,43,0,0,0,0,3,4,4,0,0.0,43,0,0.0,0,10,43,0.0,0,0.0,3,43,0.0,0.0,0.0,0.0,43
2020-11,0.5,0.0,0.5,0.5,1.0,0.5,4,6,0.0,7,0.0,0.0,0.0,0.0,41,0,1.0,0,0.0,41,0.0,0.0,3,0.0,41,0.0,0.0,0.0,0,41,0.0,0.0,0.5,0.0,2,2,0.0,1,0,41,26,3.0,0.0,3,37,12,0.0,3,3,41,0,0,0.0,0,0.5,10,3,2,2,41,1,0.5,0.5,0.5,2,6,0.0,1.0,13,41,13,11,0.0,0.0,41,5,3,0.0,41,0,0,0,2,41,0.5,0,0.0,0,1.0,0,0.0,0,0,41,0,0,0,0,3,2,2,0,0.0,41,0,5.0,0,12,41,0.0,0,0.0,4,41,0.0,0.0,0.0,0.0,41
2020-12,0.5,0.0,0.0,0.0,1.0,0.5,4,5,0.0,6,0.0,0.0,0.0,0.0,39,0,0.0,0,0.0,39,0.0,1.0,2,0.0,39,0.0,0.0,0.0,0,39,0.5,0.0,1.0,0.0,2,2,0.0,1,1,39,23,3.0,0.0,4,34,9,0.0,2,3,39,0,0,0.0,0,0.5,9,1,1,2,39,1,0.5,0.5,0.5,1,5,0.0,0.0,8,39,8,11,0.0,0.0,39,6,3,0.0,39,0,0,0,2,39,0.5,0,0.0,0,1.0,1,0.0,0,0,39,0,0,0,0,3,2,3,0,0.0,39,0,0.0,0,11,39,0.0,0,0.0,4,39,0.0,0.0,1.0,0.0,39
2021-01,0.5,0.0,0.0,0.5,1.0,0.5,4,5,0.0,6,0.0,0.0,0.0,0.0,35,0,0.0,0,0.0,35,0.0,0.0,2,0.0,35,0.0,0.0,0.0,0,35,0.5,0.5,0.5,0.0,1,4,0.0,2,2,35,23,3.0,0.0,3,31,10,0.0,1,1,35,0,0,0.0,0,0.5,6,2,2,4,35,1,0.5,0.5,0.5,1,5,0.0,0.0,8,35,8,12,0.0,0.0,35,6,4,0.0,35,0,0,0,3,35,0.5,0,0.0,0,1.0,0,0.0,0,0,35,0,0,0,0,3,2,2,0,0.0,35,0,0.0,0,8,35,0.0,0,0.0,3,35,0.0,0.0,0.0,0.0,35
2021-02,0.5,0.0,0.0,0.0,1.0,0.0,3,5,0.0,5,0.0,0.0,0.0,0.0,34,0,0.0,0,0.0,34,0.0,0.0,3,0.0,34,0.0,0.0,0.0,0,34,0.0,0.5,1.0,0.0,1,3,0.0,2,2,34,23,4.0,0.0,4,31,11,0.0,1,0,34,0,0,0.0,0,0.5,9,3,3,3,34,1,0.5,0.5,0.5,1,5,0.0,2.0,7,34,7,12,0.0,0.0,34,6,5,0.0,34,0,0,0,1,34,0.5,0,0.0,0,1.0,0,0.0,0,0,34,0,0,0,0,3,4,4,0,0.0,34,0,0.0,0,6,34,0.0,0,0.0,3,34,0.0,0.0,0.0,0.0,34
2021-03,0.5,0.0,0.5,0.0,1.0,0.0,3,5,0.0,5,0.0,0.0,0.0,0.0,32,0,0.0,0,0.0,32,0.0,0.0,2,0.0,32,0.0,0.0,0.0,0,32,0.0,0.0,1.0,0.0,1,5,0.0,1,2,32,21,4.0,0.0,3,29,10,0.0,2,3,32,0,0,0.0,0,0.5,8,2,2,2,32,1,0.5,0.5,0.5,1,4,0.0,0.0,7,32,7,12,0.0,0.0,32,6,4,0.0,32,0,0,0,2,32,0.5,0,0.0,0,1.0,0,0.0,0,0,32,0,0,0,0,2,3,2,0,0.0,32,0,0.0,0,9,32,0.0,0,0.0,3,32,2.0,2.0,1.0,0.0,32
2021-04,0.5,0.0,0.5,0.5,1.0,0.5,3,4,0.0,5,0.0,0.0,0.0,0.0,31,0,0.0,0,0.0,31,0.0,0.0,2,0.0,31,0.0,0.0,0.0,0,31,0.0,0.0,0.5,0.0,1,2,0.0,2,2,31,17,4.0,0.0,4,27,6,0.0,2,0,31,0,0,0.0,0,0.5,8,3,3,3,31,1,0.5,0.5,0.5,1,4,0.0,0.0,7,31,7,10,0.0,0.0,31,4,4,0.0,31,0,0,0,3,31,0.5,0,0.0,0,1.0,0,0.0,0,0,31,0,0,0,0,2,6,6,0,0.0,31,0,0.0,0,9,31,0.0,0,0.0,3,31,3.0,3.0,0.0,0.0,31
2021-05,0.5,0.0,0.0,0.5,1.0,0.5,4,5,0.0,5,0.0,0.0,0.0,0.0,29,0,0.0,0,0.0,29,0.0,0.0,2,0.0,29,0.0,0.0,0.0,0,29,0.0,0.0,0.5,0.0,1,3,0.0,0,1,29,18,4.0,0.0,4,26,9,0.0,2,1,29,0,0,0.0,0,0.5,9,2,2,2,29,1,0.5,0.5,0.5,1,4,0.0,0.0,9,29,9,14,0.0,0.0,29,5,3,0.0,29,0,0,0,3,29,0.5,0,0.0,0,1.0,0,0.0,0,0,29,0,0,0,0,2,5,5,0,2.0,29,0,1.0,0,14,29,0.0,0,0.0,10,29,0.0,0.0,0.0,0.0,29
2021-06,0.5,0.0,0.5,0.0,1.0,0.5,3,4,0.0,5,0.0,0.0,0.0,0.0,30,0,0.0,0,0.0,30,0.0,0.0,2,0.0,30,0.0,0.0,0.0,0,30,0.0,0.0,0.5,0.0,1,3,0.0,1,0,30,21,4.0,0.0,3,27,10,0.0,1,1,30,0,0,0.0,0,0.5,9,2,2,2,30,1,0.5,0.5,0.5,1,6,0.0,1.0,8,30,8,12,0.0,1.0,30,5,4,0.0,30,0,0,0,5,30,0.5,0,0.0,0,1.0,0,0.0,0,0,30,0,0,0,0,2,2,2,0,0.0,30,0,2.0,0,11,30,0.0,0,0.0,3,30,0.0,0.0,0.0,0.0,30
2021-07,0.5,0.0,0.0,0.5,1.0,0.0,3,5,0.0,4,0.0,0.0,0.0,0.0,27,0,0.0,0,0.0,27,0.0,0.0,1,0.0,27,0.0,0.0,0.0,0,27,0.0,0.0,0.5,0.0,1,3,0.0,1,0,27,18,3.0,0.0,3,24,6,0.0,2,2,27,0,0,0.0,0,0.5,7,2,1,2,27,1,0.5,0.5,0.5,1,4,0.0,0.0,8,27,8,10,0.0,0.0,27,5,2,0.0,27,0,0,0,2,27,0.5,0,0.0,0,1.0,0,0.0,0,0,27,0,0,0,0,2,2,3,0,0.0,27,0,0.0,0,11,27,0.0,0,0.0,3,27,0.0,0.0,0.0,0.0,27
2021-08,0.5,0.0,0.5,0.5,1.0,0.5,3,5,0.0,4,0.0,0.0,0.0,0.0,27,0,0.0,0,0.0,27,0.0,0.0,1,0.0,27,0.0,0.0,0.0,0,27,0.0,0.0,0.5,0.0,1,2,0.0,2,1,27,19,4.0,0.0,4,24,9,1.0,2,2,27,0,0,0.0,0,0.5,6,2,2,2,27,1,0.5,0.5,0.5,1,5,0.0,1.0,6,27,6,11,0.0,0.0,27,7,2,0.0,27,0,0,0,3,27,0.5,0,0.0,0,1.0,0,0.0,0,0,27,0,0,0,0,2,3,3,0,0.0,27,0,0.0,0,9,27,0.0,0,0.0,3,27,0.0,0.0,0.0,0.0,27
2021-09,0.5,0.0,0.5,0.5,1.0,0.5,3,5,0.0,4,0.0,0.0,0.0,0.0,26,0,0.0,0,0.0,26,0.0,0.0,2,0.0,26,0.0,0.0,0.0,0,26,0.0,0.0,1.0,0.0,1,2,0.0,0,1,26,23,4.0,0.0,3,23,10,0.0,2,2,26,0,0,0.0,0,0.5,7,2,2,3,26,1,0.5,0.5,0.5,1,4,0.0,0.0,6,26,6,10,0.0,0.0,26,6,2,0.0,26,0,0,0,2,26,0.5,0,0.0,0,1.0,0,0.0,0,0,26,0,0,0,0,2,2,2,0,0.0,26,0,0.0,0,7,26,0.0,0,0.0,2,26,0.0,0.0,0.0,0.0,26
2021-10,0.5,0.0,0.5,0.5,1.0,0.5,3,5,0.0,4,0.0,0.0,0.0,0.0,23,0,0.0,0,1.0,23,0.0,0.0,2,0.0,23,0.0,0.0,0.0,0,23,0.0,0.0,1.0,0.0,1,2,0.0,1,1,23,25,3.0,0.0,3,21,9,0.0,1,1,23,0,0,0.0,0,0.5,5,1,1,2,23,1,0.5,0.5,0.5,1,4,0.0,0.0,6,23,6,8,0.0,0.0,23,5,3,0.0,23,0,0,0,2,23,0.5,0,0.0,0,0.5,0,0.0,0,0,23,0,0,0,0,2,2,2,0,0.0,23,0,1.0,0,6,23,0.0,0,0.0,3,23,0.0,0.0,1.0,0.0,23
