Month,move,run away from,returnee,returnee(2),Email,returnee_file1,exile,civil war,violence,Email_file1,conflict,fight,killing,battle,Email_file2,massacre,massacre(2),injury,butchery,Email_file3,explosion,car bomb,corpse,abduction,Email_file4,ambush,suicide,suicide bomber,suicide bomber(2),Email_file5,rape,persecution,assassination,terror,Email_file6,militia,military base,attack,assault,Email_file7,gang,gang(2),crime,theft,Email_file8,clash,fighter,mortar,rocket,Email_file9,disease,failure,dropout,dropout(2),Email_file10,siege,siege(2),blockade,shelling,Email_file11,shelling_file12,shelling(2),shells,shells(2),Email_file12,shells_file13,force,bomb,warring,Email_file13,gun,soldiers,rebel,unrest,Email_file14,unrest_file15,troubled,insurgent,dead,Email_file15,revolutionary,killed,crisis,victim,Email_file16,arrest,detention,detainee,prisoner,Email_file17,detention centre,indiscriminate,checkpoint,operation,Email_file18,operation_file19,torture,elements,execute,Email_file19,execute_file20,withdrawal,feud,weapons,Email_file20,inadequate,adequate,availability,lack,Email_file21,kidnapping,body,ransom,ammunition,Email_file22,martyr,martyred,roadside bomb,injured,Email_file23,rounds,patrol,victim_file24,target,Email_file24,scared,stressed,stressed(2),hiding,Email_file25,scare,cry,cry(2),violent,Email_file26,infection,virus,contaminated,death,Email_file27,protection,neglect,Email_file28,resource,shortage,education,health,Email_file29,employment,health care,necessary care,scattered,Email_file30,homeless,IDPs,IDPs(2),flee,Email_file31,displacement,refugee,displace,displace(2),Email_file32,migration,evacuate,release,eviction,Email_file33,relocation,expel,expel(2),deport,Email_file34,food scarcity,food shortage,eviction_file35,nutrition,Email_file35
2019-09,9,0,0.0,0.0,4,0,0.0,0.0,0,26,1,7,0,3,26,0.0,0.0,3,0,26,0.0,0,0.0,0.0,26,0.0,2,0,0,26,21,0,0.0,0.0,26,4,0,5,0.0,26,0.5,0.5,1.0,0.0,2,1.0,0.5,0.0,0.5,2,10,3,0.0,0.0,26,0.0,0.0,0.0,0,26,0,0,0.0,0.0,5,0,26,1,0,26,8,0.0,0.0,0.0,26,0.0,0,0,6,26,0.0,0,3,0.0,26,0.0,0.0,0.0,0.0,26,0,0,0,4,26,4,0.0,2,0.0,26,0.0,0,0.0,0.0,26,0,0.0,0.0,0.0,3,0.0,25,0.0,0.0,26,0.0,0,0,0.0,26,0.0,1.0,0.0,0.5,5,0.0,0.0,0.0,0.0,5,0.0,4,3,0.0,26,3,4,0.0,6,25,3,0.0,26,0.5,0.0,8,3,5,3.0,0,0,0.0,26,0.0,0.0,0,0.0,26,0.0,1.0,0,0,26,2,0,9,0,26,0,0,0,0,6,0.0,0,0,2,26
2019-10,8,0,0.0,0.0,4,0,0.0,0.0,1,26,1,9,1,4,26,0.0,0.0,3,0,26,0.0,0,0.0,0.0,26,0.0,2,0,0,26,19,0,0.0,0.0,26,5,0,5,0.0,26,0.5,0.5,0.5,0.0,2,1.0,0.5,0.0,0.5,2,8,1,0.0,0.0,26,0.0,0.0,0.0,0,26,0,0,0.0,0.0,5,0,27,1,0,26,8,0.0,0.0,0.0,26,0.0,0,0,7,26,0.0,1,3,0.0,26,0.0,0.0,0.0,0.0,26,0,0,0,4,26,4,0.0,3,0.0,26,0.0,0,0.0,0.0,26,0,0.0,0.0,0.0,3,0.0,26,0.0,0.0,26,0.0,0,0,0.0,26,0.0,1.0,0.0,0.5,5,0.0,0.0,0.0,0.0,5,0.0,2,3,0.0,26,3,4,0.0,7,25,2,0.0,26,0.5,0.0,8,3,5,2.0,1,0,0.0,26,0.0,0.0,0,0.0,26,0.0,0.0,0,0,26,4,0,17,0,26,0,0,0,0,6,0.0,0,0,2,26
2019-11,7,0,0.0,0.0,5,0,0.0,0.0,0,29,0,9,0,3,29,0.0,0.0,3,0,29,0.0,0,0.0,0.0,29,0.0,1,0,0,29,19,0,0.0,0.0,29,4,0,4,0.0,29,0.5,0.5,0.5,0.0,2,1.0,0.5,0.0,0.5,3,10,2,0.0,0.0,29,0.0,0.0,0.0,0,29,0,0,0.0,0.0,6,0,25,1,0,29,7,1.0,1.0,0.0,29,0.0,0,0,6,29,0.0,2,2,0.0,29,0.0,0.0,0.0,0.0,29,0,0,0,3,29,3,0.0,2,0.0,29,0.0,0,0.0,0.0,29,0,0.0,0.0,0.0,3,0.0,29,0.0,0.0,29,0.0,0,0,0.0,29,0.0,0.5,0.0,0.5,5,0.0,0.0,0.0,0.0,5,0.0,3,4,0.0,29,4,5,0.0,9,28,2,0.0,29,0.5,0.0,10,3,5,1.0,1,0,0.0,29,0.0,0.0,0,0.0,29,0.0,0.0,0,0,29,3,0,19,0,29,0,0,0,0,7,0.0,0,0,3,29
2019-12,7,0,0.0,0.0,3,0,0.0,0.0,0,21,1,9,1,4,21,0.0,0.0,2,0,21,0.0,0,0.0,0.0,21,0.0,2,0,0,21,18,0,0.0,0.0,21,5,0,5,0.0,21,0.5,0.5,0.5,0.5,1,1.0,0.5,0.0,0.5,2,9,0,0.0,0.0,21,0.0,0.0,0.0,0,21,0,0,0.0,0.0,4,0,24,1,0,21,8,0.0,1.0,0.0,21,0.0,0,0,5,21,0.0,0,4,0.0,21,0.0,0.0,0.0,0.0,21,0,0,0,3,21,3,0.0,3,0.0,21,0.0,0,0.0,1.0,21,0,0.0,0.0,0.0,2,0.0,29,0.0,0.0,21,0.0,0,0,0.0,21,0.0,1.0,0.0,0.5,4,0.0,0.0,0.0,0.0,4,0.0,3,3,0.0,21,2,4,0.0,6,20,2,0.0,21,0.5,0.0,25,3,4,2.0,2,0,0.0,21,0.0,0.0,0,0.0,21,0.0,0.0,0,0,21,3,0,11,0,21,0,0,0,0,5,0.0,0,0,2,21
2020-01,7,0,0.0,0.0,4,0,0.0,0.0,1,25,0,6,1,4,25,0.0,0.0,2,0,25,0.0,0,0.0,0.0,25,0.0,2,0,0,25,20,0,0.0,0.0,25,4,0,4,0.0,25,0.5,0.5,0.5,0.5,2,0.5,0.5,0.0,1.0,2,8,2,0.0,0.0,25,0.0,0.0,0.0,0,25,0,0,0.0,0.0,5,0,26,0,0,25,9,1.0,1.0,0.0,25,0.0,0,0,6,25,0.0,1,2,0.0,25,0.0,0.0,0.0,0.0,25,0,0,0,4,25,4,0.0,2,0.0,25,0.0,0,0.0,1.0,25,0,0.0,0.0,0.0,3,0.0,26,0.0,0.0,25,0.0,0,0,0.0,25,0.0,0.5,0.0,0.5,4,0.0,0.0,0.0,0.0,5,0.0,3,3,0.0,25,2,9,0.0,8,24,2,0.0,25,0.5,0.0,12,3,5,0.0,1,0,0.0,25,0.0,0.0,0,0.0,25,0.0,0.0,0,0,25,2,0,10,0,25,0,0,0,0,6,0.0,0,0,3,25
2020-02,7,0,0.0,0.0,4,0,0.0,0.0,1,27,1,7,1,3,27,0.0,0.0,3,0,27,0.0,0,0.0,0.0,27,0.0,2,0,0,27,19,0,1.0,0.0,27,4,0,4,0.0,27,0.5,0.5,0.5,0.5,2,1.0,0.5,0.0,0.5,3,10,1,0.0,0.0,27,0.0,0.0,0.0,0,27,0,0,0.0,0.0,5,0,23,1,0,27,8,0.0,1.0,0.0,27,0.0,0,0,6,27,0.0,0,3,1.0,27,0.0,0.0,0.0,0.0,27,0,0,0,4,27,4,0.0,3,0.0,27,0.0,0,0.0,0.0,27,0,0.0,0.0,0.0,3,0.0,29,0.0,0.0,27,0.0,0,0,0.0,27,0.0,0.5,0.5,0.5,5,0.0,0.0,0.0,0.0,5,0.0,3,4,0.0,27,3,19,0.0,10,26,2,0.0,27,0.5,0.0,9,3,5,2.0,1,0,0.0,27,0.0,0.0,0,0.0,27,0.0,0.0,0,0,27,2,0,9,0,27,0,0,0,0,7,0.0,0,0,4,27
2020-03,7,0,0.0,0.0,5,0,0.0,0.0,1,30,0,8,0,4,30,0.0,0.0,1,0,30,0.0,0,0.0,0.0,30,0.0,2,0,0,30,19,0,0.0,0.0,30,5,0,6,0.0,30,0.5,0.5,0.5,0.5,2,1.0,0.5,0.0,0.5,3,12,1,0.0,0.0,30,0.0,0.0,0.0,0,30,0,0,0.0,0.0,6,0,24,2,0,30,7,0.0,1.0,0.0,30,0.0,0,0,8,30,0.0,1,2,0.0,30,0.0,0.0,0.0,0.0,30,0,0,0,4,30,4,0.0,2,0.0,30,0.0,0,0.0,1.0,30,0,0.0,0.0,0.0,3,0.0,31,0.0,0.0,30,0.0,0,0,0.0,30,0.0,0.5,0.0,0.5,5,0.0,0.0,0.0,0.0,5,0.0,3,3,0.0,30,4,87,0.0,30,29,3,0.0,30,0.5,0.0,9,4,6,1.0,1,0,0.0,30,0.0,0.0,0,0.0,30,0.0,1.0,0,0,30,1,0,9,0,30,0,0,0,0,7,0.0,0,0,3,30
2020-04,5,0,0.0,0.0,6,0,0.0,0.0,0,37,0,11,0,4,37,0.0,0.0,0,0,37,0.0,0,0.0,0.0,37,0.0,3,0,0,37,10,0,0.0,0.0,37,8,0,12,0.0,37,0.5,0.5,0.5,0.5,2,1.0,0.5,0.0,1.0,3,11,2,0.0,0.0,37,0.0,0.0,0.0,0,37,0,0,0.0,0.0,7,0,16,2,0,37,13,0.0,0.0,0.0,37,0.0,0,0,22,37,0.0,2,3,0.0,37,0.0,0.0,0.0,0.0,37,0,0,0,4,37,4,0.0,2,0.0,37,0.0,0,0.0,0.0,37,0,0.0,0.0,0.0,4,0.0,30,0.0,0.0,37,0.0,0,0,0.0,37,0.0,0.5,0.0,1.0,6,0.0,0.0,0.0,0.0,7,0.0,5,5,0.0,37,6,100,0.0,82,35,2,0.0,37,0.5,0.0,8,6,7,2.0,2,0,0.0,37,0.0,0.0,0,0.0,37,0.0,0.0,0,0,37,0,0,19,0,37,0,0,0,0,9,0.0,0,0,4,37
2020-05,6,0,0.0,0.0,6,0,0.0,0.0,0,40,2,11,0,8,40,0.0,0.0,3,0,40,0.0,0,0.0,0.0,40,0.0,3,0,0,40,16,3,0.0,0.0,40,8,0,11,0.0,40,0.5,0.5,1.0,0.5,3,1.0,1.0,0.0,1.0,4,13,0,0.0,0.0,40,0.0,0.0,0.0,0,40,0,0,0.0,0.0,8,0,19,2,0,40,13,0.0,0.0,0.0,40,0.0,0,0,18,40,0.0,0,3,0.0,40,0.0,0.0,0.0,0.0,40,0,0,0,5,40,5,0.0,3,0.0,40,0.0,0,0.0,2.0,40,0,0.0,0.0,0.0,5,0.0,36,0.0,0.0,40,0.0,0,0,0.0,40,0.0,1.0,0.0,0.5,7,0.0,0.0,0.0,0.0,7,0.0,5,5,0.0,40,5,39,0.0,38,39,3,0.0,40,0.0,0.0,18,5,7,2.0,0,0,0.0,40,0.0,0.0,0,0.0,40,0.0,0.0,0,0,40,2,0,14,0,40,0,0,0,0,10,0.0,0,0,5,40
2020-06,6,0,0.0,0.0,7,0,0.0,0.0,1,43,2,11,2,5,43,0.0,0.0,3,0,43,0.0,0,0.0,0.0,43,0.0,9,0,0,43,14,0,0.0,0.0,43,6,0,12,0.0,43,0.5,0.5,0.5,0.5,3,1.0,1.0,0.0,1.0,4,11,0,0.0,0.0,43,0.0,0.0,0.0,0,43,0,0,0.0,0.0,9,0,25,2,0,43,11,0.0,0.0,0.0,43,0.0,0,0,18,43,0.0,3,3,0.0,43,0.0,0.0,0.0,0.0,43,0,0,0,7,43,7,0.0,3,0.0,43,0.0,2,0.0,0.0,43,0,0.0,0.0,0.0,5,0.0,39,0.0,0.0,43,0.0,0,0,0.0,43,0.0,1.0,0.0,0.5,7,0.0,0.0,0.0,0.0,8,0.0,5,5,0.0,43,4,30,0.0,40,42,4,0.0,43,0.0,0.0,13,5,8,1.0,2,0,0.0,43,0.0,0.0,0,0.0,43,0.0,0.0,0,0,43,0,0,16,0,43,0,0,0,0,11,0.0,0,0,5,43
2020-07,6,0,0.0,0.0,8,0,0.0,0.0,1,47,2,10,0,6,47,0.0,0.0,2,0,47,0.0,0,0.0,0.0,47,0.0,4,0,0,47,15,0,0.0,0.0,47,6,0,8,0.0,47,0.5,0.5,1.0,0.5,3,1.0,1.0,0.0,1.0,4,12,0,0.0,0.0,47,0.0,0.0,0.0,0,47,0,0,0.0,0.0,10,0,24,2,0,47,12,0.0,2.0,0.0,47,0.0,0,0,17,47,0.0,2,2,1.0,47,0.0,0.0,0.0,0.0,47,0,0,0,3,47,3,0.0,4,0.0,47,0.0,0,0.0,0.0,47,0,0.0,0.0,0.0,5,0.0,41,0.0,0.0,47,0.0,0,0,0.0,47,0.0,0.5,0.5,0.5,8,0.0,0.0,0.0,0.5,9,0.0,5,4,0.0,47,4,20,0.0,22,46,4,0.0,47,1.0,0.0,9,4,9,1.0,0,0,0.0,47,0.0,0.0,0,0.0,47,0.0,0.0,0,0,47,0,0,18,0,47,0,0,0,0,12,0.0,0,0,6,47
2020-08,6,0,0.0,0.0,7,0,0.0,2.0,0,46,1,12,2,5,46,0.0,0.0,3,0,46,4.0,0,0.0,0.0,46,0.0,3,0,0,46,14,0,0.0,0.0,46,6,0,7,1.0,46,0.5,0.5,0.5,0.5,3,1.0,1.0,0.0,1.0,4,10,1,0.0,0.0,46,0.0,0.0,0.0,0,46,0,0,0.0,0.0,9,0,39,3,0,46,10,0.0,0.0,0.0,46,0.0,0,0,13,46,0.0,2,2,0.0,46,0.0,0.0,0.0,0.0,46,0,0,0,6,46,6,0.0,3,0.0,46,0.0,0,0.0,0.0,46,0,0.0,0.0,0.0,5,0.0,36,0.0,0.0,46,0.0,0,0,0.0,46,0.0,0.5,0.0,1.0,8,0.0,0.0,0.0,0.0,8,0.0,4,4,0.0,46,5,13,0.0,19,44,3,0.0,46,0.5,0.0,9,4,8,2.0,1,0,0.0,46,0.0,0.0,0,0.0,46,0.0,0.0,0,0,46,4,0,15,0,46,0,0,0,0,11,0.0,0,0,4,46
2020-09,6,0,0.0,0.0,7,0,0.0,0.0,1,46,2,10,1,4,46,0.0,0.0,2,0,46,0.0,0,0.0,0.0,46,0.0,3,0,0,46,14,0,0.0,0.0,46,5,0,6,0.0,46,0.5,0.5,0.5,0.5,3,1.0,0.5,0.5,1.0,4,12,3,0.0,0.0,46,0.0,0.0,0.0,0,46,0,0,0.0,0.0,9,0,24,2,0,46,10,0.0,2.0,0.0,46,0.0,0,0,12,46,0.0,1,3,0.0,46,0.0,0.0,0.0,0.0,46,0,0,0,5,46,5,0.0,3,0.0,46,0.0,1,0.0,0.0,46,0,0.0,0.0,0.0,5,0.0,32,0.0,0.0,46,0.0,0,0,0.0,46,0.0,0.5,0.0,0.5,8,0.0,0.0,0.0,0.0,8,0.0,4,4,0.0,46,4,11,0.0,16,45,4,0.0,46,0.5,0.0,8,4,9,2.0,2,0,0.0,46,0.0,0.0,0,0.0,46,0.0,1.0,0,0,46,6,0,17,0,46,0,0,0,0,12,0.0,0,0,5,46
2020-10,4,0,0.0,0.0,7,0,0.0,0.0,2,43,2,9,0,4,43,0.0,0.0,4,0,43,0.0,0,0.0,0.0,43,0.0,1,0,0,43,41,0,0.0,0.0,43,3,0,8,0.0,43,0.5,0.5,0.5,0.5,3,0.5,0.5,0.0,1.0,4,10,2,0.0,0.0,43,0.0,0.0,0.0,0,43,0,0,0.0,0.0,9,0,19,2,0,43,9,0.0,0.0,0.0,43,0.0,0,0,10,43,0.0,1,2,0.0,43,0.0,0.0,0.0,0.0,43,0,0,0,4,43,4,2.0,2,0.0,43,0.0,0,0.0,0.0,43,0,0.0,0.0,0.0,5,0.0,33,0.0,0.0,43,0.0,0,0,0.0,43,0.0,0.5,0.0,1.0,7,0.0,0.0,0.0,0.0,8,0.0,3,3,0.0,43,4,9,0.0,14,41,4,0.0,43,0.5,0.0,8,4,8,1.0,1,2,0.0,43,0.0,0.0,0,0.0,43,0.0,0.0,0,0,43,1,0,15,0,43,0,0,0,0,11,0.0,0,0,4,43
2020-11,4,0,0.0,0.0,7,0,0.0,0.0,1,41,2,9,2,3,41,0.0,0.0,3,0,41,0.0,0,1.0,0.0,41,0.0,3,0,0,41,13,0,0.0,0.0,41,4,0,4,0.0,41,0.5,0.5,0.5,0.5,3,0.5,0.5,0.0,0.5,4,10,2,0.0,0.0,41,0.0,0.0,0.0,0,41,0,0,0.0,0.0,8,0,19,6,0,41,12,0.0,1.0,0.0,41,0.0,0,0,11,41,0.0,1,2,1.0,41,0.0,0.0,0.0,0.0,41,0,0,0,5,41,5,0.0,4,0.0,41,0.0,1,0.0,0.0,41,0,0.0,0.0,0.0,5,0.0,33,0.0,0.0,41,0.0,0,0,0.0,41,0.0,0.5,0.5,0.5,7,0.0,0.0,0.0,0.0,8,0.0,4,4,0.0,41,3,9,0.0,14,40,3,0.0,41,0.5,0.0,8,5,8,2.0,0,0,0.0,41,0.0,0.0,0,0.0,41,0.0,0.0,0,0,41,0,0,15,0,41,0,0,0,0,10,0.0,0,0,4,41
2020-12,4,0,0.0,0.0,6,0,0.0,0.0,2,39,2,7,1,4,39,0.0,0.0,3,0,39,0.0,0,0.0,0.0,39,0.0,3,0,0,39,14,0,0.0,0.0,39,3,0,10,0.0,39,0.5,0.5,0.5,0.0,3,0.5,0.5,0.0,1.0,4,12,3,0.0,0.0,39,0.0,0.0,0.0,0,39,0,0,0.0,0.0,8,0,19,3,0,39,13,0.0,0.0,0.0,39,0.0,0,0,10,39,0.0,2,2,1.0,39,0.0,0.0,0.0,0.0,39,0,0,0,5,39,5,1.0,4,0.0,39,0.0,0,0.0,0.0,39,0,0.0,0.0,0.5,4,0.0,35,0.0,0.0,39,0.0,0,0,0.0,39,0.0,0.5,0.5,0.5,7,0.0,0.0,0.0,0.0,7,0.0,3,3,0.0,39,2,9,0.0,14,37,4,0.0,39,1.0,0.0,7,4,7,1.0,2,0,0.0,39,0.0,0.0,0,0.0,39,0.0,0.0,0,0,39,2,0,17,0,39,0,0,0,0,10,0.0,0,0,4,39
2021-01,4,0,0.0,0.0,6,0,0.0,0.0,0,35,3,8,0,5,35,0.0,0.0,2,0,35,0.0,0,0.0,0.0,35,0.0,3,0,0,35,13,0,0.0,0.0,35,3,0,9,0.0,35,0.5,0.5,0.5,0.0,2,0.5,0.5,0.0,1.0,3,11,2,0.0,0.0,35,0.0,0.0,0.0,0,35,0,0,0.0,0.0,7,0,19,1,0,35,8,0.0,0.0,0.0,35,0.0,0,0,10,35,0.0,2,2,0.0,35,0.0,0.0,0.0,0.0,35,0,0,0,5,35,5,0.0,4,0.0,35,0.0,1,0.0,0.0,35,0,0.0,0.0,0.0,4,0.0,40,0.0,0.0,35,0.0,0,0,0.0,35,0.0,0.5,0.0,0.5,6,0.0,0.0,0.0,0.0,6,0.0,4,4,0.0,35,4,9,0.0,13,34,3,0.0,35,0.5,0.0,13,4,6,2.0,1,0,0.0,35,0.0,0.0,0,0.0,35,0.0,0.0,0,0,35,1,0,22,0,35,0,0,0,0,9,0.0,0,0,4,35
2021-02,5,0,0.0,0.0,5,0,0.0,0.0,0,34,3,7,1,4,34,0.0,0.0,3,0,34,0.0,0,0.0,0.0,34,0.0,3,0,0,34,11,0,0.0,0.0,34,5,0,7,0.0,34,0.5,0.5,0.5,0.5,2,0.5,0.5,0.0,1.0,3,10,2,0.0,0.0,34,0.0,0.0,0.0,0,34,0,0,0.0,0.0,7,0,17,1,0,34,8,0.0,0.0,0.0,34,0.0,0,0,7,34,0.0,2,2,0.0,34,0.0,0.0,0.0,0.0,34,0,0,0,4,34,4,0.0,5,0.0,34,0.0,0,0.0,0.0,34,0,0.0,0.0,0.0,4,0.0,32,0.0,0.0,34,0.0,0,0,0.0,34,0.0,0.5,0.0,0.5,6,0.0,0.0,0.0,0.0,6,0.0,3,3,0.0,34,4,7,0.0,11,33,2,0.0,34,1.0,0.0,10,4,6,1.0,2,0,0.0,34,0.0,0.0,0,0.0,34,0.0,0.0,0,0,34,0,0,16,0,34,0,0,0,0,9,0.0,0,0,3,34
2021-03,4,0,0.0,0.0,5,0,0.0,0.0,1,32,1,8,1,4,32,0.0,0.0,3,0,32,0.0,0,0.0,0.0,32,0.0,3,0,0,32,13,0,0.0,1.0,32,3,0,8,0.0,32,0.5,0.5,0.5,0.5,2,0.5,0.5,0.0,1.0,3,9,2,0.0,0.0,32,0.0,0.0,0.0,0,32,0,0,0.0,0.0,7,0,18,2,0,32,7,0.0,0.0,0.0,32,0.0,0,0,6,32,0.0,1,2,0.0,32,0.0,0.0,0.0,0.0,32,0,0,0,5,32,5,0.0,3,0.0,32,0.0,1,0.0,1.0,32,0,0.0,0.0,0.0,4,0.0,28,0.0,0.0,32,0.0,0,0,0.0,32,0.0,0.5,0.0,0.5,6,0.0,0.0,0.0,0.0,6,0.0,4,3,0.0,32,3,8,0.0,13,31,3,0.0,32,0.5,0.0,8,4,6,1.0,2,0,0.0,32,1.0,0.0,0,0.0,32,0.0,0.0,0,0,32,1,0,15,0,32,0,0,0,0,8,0.0,0,0,5,32
2021-04,4,0,0.0,0.0,5,0,0.0,0.0,0,31,0,8,1,4,31,0.0,0.0,4,0,31,0.0,0,0.0,0.0,31,0.0,3,0,0,31,10,0,0.0,0.0,31,5,0,8,0.0,31,0.5,0.5,0.5,0.5,2,0.5,0.5,0.0,1.0,3,8,2,0.0,0.0,31,0.0,0.0,0.0,0,31,0,0,0.0,0.0,6,0,14,1,0,31,8,0.0,1.0,0.0,31,0.0,0,0,7,31,0.0,3,2,0.0,31,0.0,0.0,0.0,0.0,31,0,0,0,4,31,4,0.0,5,0.0,31,0.0,1,0.0,0.0,31,0,0.0,0.0,0.0,4,0.0,30,0.0,0.0,31,0.0,0,0,0.0,31,0.0,0.5,0.0,0.5,5,0.0,0.0,0.0,0.0,6,0.0,4,3,0.0,31,3,8,0.0,18,30,3,0.0,31,0.5,0.0,6,4,6,1.0,2,0,0.0,31,0.0,0.0,0,0.0,31,0.0,0.0,0,0,31,0,0,18,0,31,0,0,0,0,8,0.0,0,0,3,31
2021-05,4,0,0.0,0.0,5,0,0.0,1.0,0,29,1,9,2,5,29,0.0,0.0,3,0,29,0.0,0,0.0,0.0,29,0.0,3,0,0,29,14,0,0.0,0.0,29,4,0,10,1.0,29,0.5,0.5,0.5,0.5,2,0.5,0.5,0.0,1.0,3,8,2,0.0,0.0,29,0.0,0.0,0.0,0,29,0,0,0.0,0.0,6,0,19,2,0,29,8,0.0,0.0,0.0,29,0.0,0,0,12,29,0.0,3,3,0.0,29,0.0,0.0,0.0,0.0,29,0,0,0,4,29,4,2.0,3,0.0,29,0.0,1,0.0,1.0,29,0,0.0,0.0,0.0,3,0.0,31,0.0,0.0,29,0.0,0,0,0.0,29,0.0,0.5,0.0,0.5,5,0.0,0.0,0.0,0.0,5,0.0,3,3,0.0,29,5,6,0.0,17,28,3,0.0,29,0.5,0.0,6,3,5,1.0,2,0,0.0,29,0.0,0.0,0,0.0,29,0.0,0.0,0,0,29,1,0,22,0,29,0,0,0,0,7,0.0,0,0,2,29
2021-06,5,0,0.0,0.0,5,0,0.0,0.0,0,30,1,9,1,6,30,0.0,0.0,3,0,30,0.0,0,1.0,0.0,30,0.0,2,0,0,30,15,0,0.0,0.0,30,3,0,6,0.0,30,0.5,0.5,0.5,0.5,2,0.5,0.5,0.0,1.0,3,8,2,0.0,0.0,30,0.0,0.0,0.0,0,30,0,0,0.0,0.0,6,0,17,0,0,30,8,1.0,1.0,0.0,30,0.0,0,0,8,30,0.0,2,2,0.0,30,0.0,0.0,0.0,0.0,30,0,0,0,4,30,4,0.0,4,0.0,30,0.0,1,0.0,0.0,30,0,0.0,0.0,0.5,4,0.0,31,0.0,0.0,30,0.0,0,0,0.0,30,0.0,0.5,0.0,0.5,5,0.0,0.0,0.0,0.0,5,0.0,3,3,0.0,30,3,7,0.0,14,29,3,0.0,30,0.5,0.0,6,4,6,1.0,2,0,0.0,30,0.0,0.0,0,0.0,30,0.0,1.0,0,0,30,2,0,21,0,30,0,0,0,0,7,0.0,0,0,4,30
2021-07,4,0,0.0,0.0,4,0,0.0,0.0,0,27,1,8,2,3,27,0.0,0.0,3,0,27,0.0,0,0.0,0.0,27,0.0,2,0,0,27,11,0,0.0,0.0,27,4,0,6,0.0,27,0.5,0.5,0.5,0.5,2,0.5,0.5,0.0,1.0,3,8,1,0.0,0.0,27,0.0,1.0,0.0,0,27,0,0,0.0,0.0,5,0,14,2,0,27,8,2.0,1.0,0.0,27,0.0,0,0,9,27,0.0,1,1,0.0,27,0.0,0.0,0.0,0.0,27,0,0,0,4,27,4,0.0,3,0.0,27,0.0,1,2.0,0.0,27,0,0.0,0.0,0.0,3,0.0,28,0.0,0.0,27,0.0,0,0,0.0,27,0.0,0.5,0.0,0.5,5,0.0,0.0,0.0,0.0,5,0.0,3,4,0.0,27,3,8,0.0,15,26,3,0.0,27,0.5,0.0,5,3,5,0.0,0,0,0.0,27,0.0,0.0,0,0.0,27,1.0,0.0,0,0,27,1,0,20,0,27,0,0,0,0,7,0.0,0,0,2,27
2021-08,4,0,0.0,0.0,4,0,0.0,0.0,1,27,0,7,1,4,27,0.0,0.0,3,0,27,0.0,0,0.0,0.0,27,0.0,7,0,0,27,12,0,0.0,0.0,27,5,0,5,0.0,27,0.5,0.5,0.5,0.5,2,0.5,0.5,0.0,0.5,3,11,1,0.0,0.0,27,0.0,0.0,0.0,0,27,0,0,0.5,0.0,5,1,31,0,0,27,9,0.0,0.0,0.0,27,0.0,0,0,9,27,0.0,1,1,1.0,27,0.0,0.0,0.0,0.0,27,0,0,0,5,27,5,0.0,4,0.0,27,0.0,1,0.0,0.0,27,0,0.0,0.0,0.5,3,0.0,31,0.0,0.0,27,0.0,0,0,0.0,27,0.0,0.5,0.5,0.5,5,0.0,0.0,0.0,0.0,5,0.0,3,3,0.0,27,4,7,0.0,12,26,3,0.0,27,0.5,0.0,8,4,5,1.0,2,0,0.0,27,0.0,0.0,0,0.0,27,0.0,0.0,0,0,27,0,0,18,0,27,0,0,0,0,7,0.0,0,0,4,27
2021-09,5,0,0.0,0.0,4,0,0.0,0.0,1,26,0,8,1,3,26,0.0,0.0,3,0,26,0.0,0,0.0,0.0,26,0.0,3,0,0,26,12,0,0.0,1.0,26,5,0,5,0.0,26,0.5,0.5,0.5,0.5,2,0.5,0.5,0.0,0.5,2,8,1,0.0,0.0,26,0.0,0.0,0.0,0,26,0,0,0.0,0.0,5,0,16,1,0,26,7,0.0,1.0,0.0,26,0.0,0,0,7,26,0.0,2,0,0.0,26,0.0,0.0,0.0,0.0,26,0,0,0,4,26,4,0.0,4,0.0,26,0.0,0,0.0,0.0,26,0,0.0,0.0,0.0,3,0.0,28,0.0,0.0,26,0.0,0,0,0.0,26,0.0,0.5,0.0,0.5,5,0.0,0.0,0.0,0.0,5,0.0,2,3,0.0,26,3,6,0.0,12,26,3,0.0,26,0.5,0.0,8,4,5,1.0,1,0,0.0,26,0.0,0.0,0,0.0,26,0.0,0.0,0,0,26,2,0,15,0,26,0,0,0,0,7,0.0,0,0,3,26
2021-10,6,0,0.0,0.0,4,0,0.0,0.0,1,23,1,6,1,3,23,0.0,0.0,2,0,23,0.0,0,0.0,0.0,23,0.0,2,0,0,23,15,0,0.0,1.0,23,3,0,5,1.0,23,0.5,0.5,0.5,0.5,2,0.5,0.5,0.0,0.5,2,6,1,0.0,0.0,23,0.0,0.0,0.0,0,23,0,0,0.0,0.0,5,0,14,1,0,23,6,1.0,1.0,0.0,23,0.0,0,0,5,23,1.0,2,1,0.0,23,0.0,0.0,0.0,0.0,23,0,0,0,3,23,3,0.0,3,0.0,23,0.0,0,0.0,1.0,23,0,0.0,0.0,0.0,3,0.0,25,0.0,0.0,23,0.0,0,0,0.0,23,0.0,0.5,0.0,0.5,4,0.0,0.0,0.0,0.5,4,0.0,3,3,0.0,23,2,5,0.0,9,22,2,0.0,23,0.5,0.0,6,3,4,1.0,1,0,0.0,23,0.0,0.0,0,0.0,23,0.0,0.0,0,0,23,1,0,13,0,23,0,0,0,0,6,0.0,0,0,3,23
