Month,polio,cholera,operation,operation(2),Email,operation_file1,nutrition,malnourishment,malnutrition,Email_file1,reconstruction,supplies,medical,grant,Email_file2,workshop,rationing,PDS,PDS(2),Email_file3,charity,charity(2),organisation,shelter,Email_file4,refuge,refuge(2),temporary,temporary(2),Email_file5,death,immunisation,protection,faeces,Email_file6,cash assistance,medicine,medicine(2),medicine(3),Email_file7,suffering,pregnant,basket,container,Email_file8,container_file9,container(2),carton,clothes,Email_file9,humanitarian organisations,humanitarian organisations(2),humanitarian organisations(3),humanitarian agencies,Email_file10,emergency,food parcels,money,voucher,Email_file11,voucher_file12,dehydration,undernutrition,cash grant,Email_file12,cash grant_file13,cash grant(2),army,Email_file13,humanitarian agencies_file14,humanitarian agencies(2),refugee camp,tent,Email_file14,host community,refugee camps,tents,host communities,Email_file15,coping strategies,coping strategies(2),aid,aid(2),Email_file16,aid_file17,relief,outbreak,outbreak(2),Email_file17,infectious diseases,epidemic,disease,contagious,Email_file18,donor,donor(2),donor(3),vaccination,Email_file19,vaccination_file20,campaign,campaign(2),campaign(3),Email_file20,relief efforts,disaster,emergency situation,complex humanitarian emergency situation,Email_file21
2022-06,0.0,0.0,4,4,28,4,3,0,0.0,28,0.0,1.0,30,0.0,23,0.5,0,0.5,0.5,2,0.0,0.0,0.5,0.0,1,0,0,0.5,0.5,2,15,0.0,3,0,28,0,18,18,18,28,0.5,6,2.0,3,28,3,3,3,2,28,0,0,0,0,28,7,0,34,1.0,28,1.0,0.5,0,0,28,0,0,25,28,0,0,0,1.0,28,0,0,0.0,0,3,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,9,0.0,28,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,3,0.0,0.5,0,0,4
2022-07,0.0,0.0,4,4,21,4,3,0,0.0,21,0.0,1.0,29,0.0,17,0.5,0,0.5,0.5,1,0.5,0.0,0.5,0.0,1,0,0,0.5,0.5,2,14,0.0,2,0,21,0,20,19,19,21,0.0,6,1.0,1,21,1,1,3,2,21,0,0,0,0,21,6,0,37,1.0,21,1.0,0.0,0,0,21,0,0,21,21,0,0,0,1.0,21,0,0,0.0,0,2,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,6,0.0,21,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,2,0.0,0.5,0,0,3
2022-08,0.0,0.0,5,5,28,5,3,0,0.5,28,0.0,0.5,27,1.0,22,0.5,0,0.5,0.5,2,0.5,0.5,0.5,0.0,1,0,0,0.5,0.5,2,13,0.0,2,0,28,0,18,18,18,28,0.0,6,1.0,2,28,2,2,3,2,28,0,0,0,0,28,6,0,38,1.0,28,1.0,0.0,0,0,28,0,0,24,28,0,0,0,1.0,28,0,0,0.5,0,3,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,9,0.0,28,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,3,0.0,0.5,0,0,4
2022-09,0.0,0.0,5,5,30,5,3,0,0.0,30,0.0,1.0,26,1.0,24,0.0,0,0.5,0.5,2,0.5,0.5,0.5,0.5,1,0,0,0.5,0.5,3,13,0.0,2,0,30,0,19,19,19,30,0.0,6,1.0,1,30,1,1,3,2,30,0,0,0,0,30,6,0,39,1.0,30,1.0,0.5,0,0,30,0,0,21,30,0,0,0,1.0,30,0,0,0.0,0,3,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,9,0.0,30,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,3,0.0,0.5,0,0,4
2022-10,0.0,0.0,6,6,26,6,2,0,0.0,26,0.0,1.0,26,1.0,21,0.5,0,0.5,0.5,2,0.5,0.5,0.5,0.0,1,0,0,0.5,0.5,2,11,0.0,2,0,26,0,18,18,18,26,0.0,5,1.0,1,26,1,1,3,2,26,0,0,0,0,26,5,0,38,1.0,26,1.0,0.0,0,0,26,0,0,19,26,0,0,0,0.0,26,0,0,0.0,0,3,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,9,0.0,26,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,3,0.0,0.5,0,0,4
2022-11,0.0,0.0,4,4,28,4,2,0,0.0,28,0.0,0.5,24,0.5,22,0.5,0,0.5,0.5,2,0.5,0.5,0.5,0.0,1,0,0,0.5,0.5,2,11,0.0,2,0,28,0,17,17,17,28,0.5,4,1.0,1,28,1,1,3,2,28,0,0,0,0,28,5,0,32,2.0,28,2.0,0.0,0,0,28,0,0,14,28,0,0,0,0.5,28,0,0,0.0,0,3,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,9,0.0,28,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,3,0.0,0.5,0,0,4
2022-12,0.0,0.0,4,4,19,4,2,0,0.0,19,0.0,0.0,21,1.0,15,0.0,0,0.5,0.5,1,0.5,0.5,0.5,0.5,1,0,0,0.5,0.5,2,13,0.0,2,0,19,0,15,15,15,19,0.0,5,1.0,1,19,1,1,2,1,19,0,0,0,0,19,6,0,37,1.0,19,1.0,0.0,0,0,19,0,0,28,19,0,0,0,0.0,19,0,0,0.0,0,2,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,7,0.0,19,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,2,0.0,0.5,0,0,3
2023-01,0.0,0.0,6,6,20,6,2,0,0.0,20,0.0,0.0,26,1.0,16,0.0,0,0.5,0.0,1,0.5,0.5,0.5,0.0,1,0,0,0.5,0.5,2,12,0.0,2,0,20,0,18,18,18,20,0.0,5,1.0,1,20,1,1,3,3,20,0,0,0,0,20,6,0,36,1.0,20,1.0,0.0,0,0,20,0,0,19,20,0,0,0,0.0,20,0,0,0.0,0,2,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,10,0.0,20,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,2,0.0,0.5,0,0,3
2023-02,0.0,0.0,4,4,23,4,3,0,0.0,23,0.0,1.0,40,1.0,19,0.0,0,0.5,0.5,2,0.0,0.5,0.5,0.0,1,0,0,0.5,0.5,2,11,0.0,2,0,23,0,20,20,19,23,0.0,6,1.0,1,23,1,1,2,2,23,0,0,0,0,23,6,0,35,1.0,23,1.0,1.0,0,0,23,0,0,23,23,0,0,0,0.0,23,0,0,0.0,0,3,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,1.0,9,0.0,23,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,3,0.0,0.5,0,0,3
2023-03,0.0,0.0,5,5,25,5,2,0,0.0,25,0.0,0.0,59,1.0,20,0.0,0,0.5,0.5,2,0.5,0.0,0.5,0.0,1,0,0,0.5,0.5,2,11,0.0,2,0,25,0,20,19,20,25,0.5,5,1.0,1,25,1,1,3,2,25,0,0,0,0,25,6,0,35,1.0,25,1.0,0.5,0,0,25,0,0,20,25,0,0,0,0.0,25,0,0,0.0,0,3,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,10,0.0,25,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,3,0.5,0.5,0,0,4
2023-04,0.0,0.0,3,3,20,3,2,0,0.0,20,0.0,0.0,30,1.0,16,0.5,0,0.5,0.5,1,0.5,0.0,0.5,0.0,1,0,0,0.5,0.5,2,13,0.0,2,0,20,0,17,18,18,20,0.0,5,1.0,1,20,1,1,3,2,20,0,0,0,0,20,6,0,32,1.0,20,1.0,0.0,0,0,20,0,0,15,20,0,0,0,0.0,20,0,0,0.0,0,2,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.5,7,0.0,20,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,0.0,0.5,0,0,3
2023-05,0.0,0.0,5,5,25,5,3,0,0.0,25,0.0,0.0,30,1.0,20,0.5,0,0.5,0.5,2,0.5,0.0,0.5,0.5,1,0,0,0.5,0.5,2,16,0.0,2,0,25,0,18,18,18,25,0.0,5,1.0,1,25,1,1,2,2,25,0,0,0,0,25,6,0,30,1.0,25,1.0,0.5,0,0,25,0,0,16,25,0,0,0,0.0,25,0,0,0.0,0,3,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,9,0.5,25,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.5,3,0.0,0.5,0,0,4
2023-06,0.0,0.0,3,3,26,3,2,0,0.0,26,0.5,0.5,26,0.5,21,0.5,0,0.0,0.0,2,0.5,0.5,0.5,0.5,1,0,0,0.5,0.5,2,19,0.0,2,0,26,0,18,18,18,26,0.0,5,1.0,1,26,1,1,3,2,26,0,0,0,0,26,5,0,33,1.0,26,1.0,1.0,0,0,26,0,0,16,26,0,0,0,0.0,26,0,0,0.0,0,3,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,8,0.0,26,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,3,0.0,0.5,0,0,4
2023-07,0.0,0.0,4,4,23,4,2,0,0.0,23,0.0,0.0,27,1.0,18,0.5,0,0.5,0.5,1,0.0,0.0,0.5,0.5,1,0,0,0.5,0.5,2,13,0.0,2,0,23,0,19,19,19,23,0.0,4,1.0,1,23,1,1,3,2,23,0,0,0,0,23,6,0,37,1.0,23,1.0,0.0,0,0,23,0,0,17,23,0,0,0,0.5,23,0,0,0.0,0,3,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,7,0.0,23,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,3,0.0,0.5,0,0,3
2023-08,0.0,0.0,4,4,27,4,3,0,0.0,27,0.0,0.5,29,1.0,22,0.5,0,0.5,0.5,2,0.0,0.0,0.5,0.0,1,0,0,0.5,0.5,2,14,0.0,2,0,27,0,22,22,22,27,1.0,5,1.0,1,27,1,1,3,4,27,0,0,0,0,27,5,0,53,1.0,27,1.0,0.0,0,0,27,0,0,17,27,0,0,0,1.0,27,0,0,0.0,0,3,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.5,9,0.0,27,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,3,0.0,0.5,0,0,4
2023-09,0.0,0.0,3,3,23,3,2,0,0.0,23,0.0,0.0,25,1.0,19,0.5,0,0.5,0.0,1,0.5,0.5,0.5,0.0,1,0,0,0.5,0.5,2,10,0.0,2,0,23,0,17,17,17,23,1.0,5,1.0,1,23,1,1,2,1,23,0,0,0,0,23,5,0,34,1.0,23,1.0,0.0,0,0,23,0,0,15,23,0,0,0,0.0,23,0,0,0.0,0,3,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,10,0.0,23,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.5,3,0.0,0.5,0,0,3
2023-10,0.0,0.0,3,3,22,3,3,0,0.0,22,0.0,0.5,24,1.0,17,0.5,0,0.5,0.5,1,0.0,0.0,0.5,0.0,1,0,0,0.5,0.5,2,12,0.0,2,0,22,0,17,17,17,22,0.0,4,1.0,1,22,1,1,3,2,22,0,0,0,0,22,5,0,31,1.0,22,1.0,0.0,0,0,22,0,0,14,22,0,0,0,0.5,22,0,0,0.0,0,2,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,9,0.0,22,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,2,0.0,0.5,0,0,3
2023-11,0.0,0.0,4,4,24,4,2,0,0.0,24,0.0,0.5,24,0.5,20,0.0,0,0.5,0.5,2,0.5,0.5,0.5,0.0,1,0,0,0.5,0.5,2,14,0.0,2,0,24,0,16,16,17,24,0.0,4,1.0,1,24,1,1,2,2,24,0,0,0,0,24,5,0,30,1.0,24,1.0,0.0,0,0,24,0,0,13,24,0,0,0,0.0,24,0,0,0.0,0,3,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,8,0.0,24,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,3,0.0,0.5,0,0,3
2023-12,0.0,0.0,3,3,23,3,2,0,0.0,23,0.0,0.5,26,0.5,18,0.0,0,0.5,0.5,1,0.0,0.0,0.5,0.5,1,0,0,0.5,0.5,2,15,0.0,2,0,23,0,16,16,16,23,0.0,5,1.0,1,23,1,1,3,2,23,0,0,0,0,23,5,0,35,1.0,23,1.0,0.0,0,0,23,0,0,28,23,0,0,0,1.0,23,0,0,0.0,0,3,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,7,0.5,23,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,3,0.0,0.5,0,0,3
2024-01,0.0,0.0,3,3,21,3,2,0,0.0,21,0.0,0.0,31,1.0,17,0.5,0,0.5,0.5,1,0.0,0.0,0.5,0.5,1,0,0,0.5,0.5,2,10,0.0,3,0,21,0,18,18,18,21,0.0,5,1.0,1,21,1,1,3,2,21,0,0,0,0,21,5,0,36,1.0,21,1.0,0.0,0,0,21,0,0,28,21,0,0,0,0.0,21,0,0,0.0,0,2,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,8,0.0,21,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,2,0.0,0.5,0,0,3
2024-02,0.0,0.0,4,4,24,4,2,0,0.0,24,0.0,0.0,50,1.0,19,0.5,0,0.5,0.5,2,0.0,0.0,0.0,0.0,1,0,0,0.5,0.5,2,10,0.0,2,0,24,0,17,17,17,24,0.0,5,1.0,1,24,1,1,2,2,24,0,0,0,0,24,4,0,33,1.0,24,1.0,0.0,0,0,24,0,0,18,24,0,0,0,1.0,24,0,0,0.0,0,3,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,1.0,7,0.0,24,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,3,0.0,0.5,0,0,3
2024-03,0.0,0.0,4,4,23,4,2,0,0.0,23,0.0,0.0,29,1.0,19,0.0,0,0.5,0.5,1,0.5,0.5,0.5,0.0,1,0,0,0.5,0.5,2,11,0.0,2,0,23,0,16,16,16,23,0.0,5,1.0,1,23,1,1,3,2,23,0,0,0,0,23,5,0,32,1.0,23,1.0,0.0,0,0,23,0,0,16,23,0,0,0,0.0,23,0,0,0.0,0,3,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,7,0.0,23,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,3,0.0,0.5,0,0,3
2024-04,0.0,0.0,3,3,19,3,2,0,0.0,19,0.0,0.5,22,0.5,15,0.0,0,0.5,0.5,1,0.0,0.5,0.0,0.5,1,0,0,0.5,0.5,2,11,0.0,2,0,19,0,15,15,15,19,0.0,5,1.0,1,19,1,1,3,1,19,0,0,0,0,19,4,0,27,1.0,19,1.0,0.0,0,0,19,0,0,15,19,0,0,0,0.0,19,0,0,0.0,0,2,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,6,0.0,19,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,2,0.0,0.5,0,0,3
2024-05,0.0,0.0,4,4,22,4,2,0,0.0,22,0.0,0.0,23,0.5,18,0.5,0,0.5,0.5,1,0.0,0.5,0.5,0.0,1,0,0,0.5,0.5,2,10,0.0,2,0,22,0,15,15,14,22,0.0,4,1.0,1,22,1,1,3,1,22,0,0,0,0,22,3,0,28,0.5,22,0.5,0.0,0,0,22,0,0,14,22,0,0,0,0.0,22,0,0,0.0,0,2,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,7,0.0,22,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,3,0.0,0.5,0,0,3
2024-06,0.0,0.0,3,3,19,3,2,0,0.0,19,0.0,0.5,19,0.5,15,0.5,0,0.5,0.5,1,0.0,0.0,0.0,0.5,1,0,0,0.5,0.5,2,11,0.0,1,0,19,0,15,14,15,19,0.0,5,1.0,1,19,1,1,2,2,19,0,0,0,0,19,3,0,29,1.0,19,1.0,0.0,0,0,19,0,0,13,19,0,0,0,1.0,19,0,0,0.0,0,2,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,6,0.0,19,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,2,0.0,0.5,0,0,3
2024-07,0.0,0.0,3,3,21,3,2,0,0.0,21,0.0,0.5,21,1.0,17,0.0,0,0.0,0.0,1,0.0,0.0,0.5,0.5,1,0,0,0.5,0.5,2,11,0.0,2,0,21,0,14,15,15,21,0.0,4,1.0,1,21,1,1,2,1,21,0,0,0,0,21,3,0,32,1.0,21,1.0,0.0,0,0,21,0,0,13,21,0,0,0,0.0,21,0,0,0.0,0,2,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,6,0.0,21,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,2,0.0,0.5,0,0,3
2024-08,0.0,0.0,3,3,23,3,2,0,0.0,23,0.0,0.5,21,1.0,19,0.0,0,0.5,0.5,2,0.5,0.5,0.5,0.5,1,0,0,0.5,0.5,2,10,0.0,2,0,23,0,15,15,15,23,0.0,4,1.0,1,23,1,1,3,2,23,0,0,0,0,23,5,0,37,1.0,23,1.0,0.0,0,0,23,0,0,27,23,0,0,0,0.0,23,0,0,0.0,0,3,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.5,1,0,0.0,5,0.0,23,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,3,0.0,0.5,0,0,3
2024-09,0.0,0.0,4,4,25,4,2,0,0.0,25,0.0,0.5,23,0.0,20,0.5,0,0.5,0.5,2,0.5,0.5,0.0,0.5,1,0,0,0.5,0.5,2,10,0.0,2,0,25,0,15,15,15,25,0.0,4,1.0,1,25,1,1,3,2,25,0,0,0,0,25,4,0,33,1.0,25,1.0,0.0,0,0,25,0,0,17,25,0,0,0,0.0,25,0,0,0.0,0,3,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,7,0.0,25,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,3,0.0,0.5,0,0,4
2024-10,0.0,0.0,4,4,25,4,2,0,0.0,25,0.0,0.0,23,1.0,20,0.5,0,0.5,0.0,2,0.5,0.5,0.5,0.5,1,0,0,0.5,0.5,2,10,0.0,2,0,25,0,16,16,16,25,0.0,4,1.0,1,25,1,1,3,2,25,0,0,0,0,25,4,0,34,1.0,25,1.0,0.0,0,0,25,0,0,16,25,0,0,0,0.5,25,0,0,0.0,0,3,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,7,0.0,25,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,3,0.0,0.5,0,0,4
2024-11,0.0,0.0,3,3,23,3,2,0,0.0,23,0.0,0.0,24,1.0,19,0.5,0,0.0,0.0,2,0.5,0.5,0.5,0.5,1,0,0,0.5,0.5,2,9,0.0,2,0,23,0,17,17,17,23,0.0,5,2.0,1,23,1,1,2,2,23,0,0,0,0,23,4,0,28,1.0,23,1.0,0.0,0,0,23,0,0,20,23,0,0,0,1.0,23,0,0,0.0,0,3,0.0,0,0.5,0.5,1,0.5,0.5,0.5,0.0,1,0,0.0,7,0.0,23,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,3,0.0,0.5,0,0,3
2024-12,0.0,0.0,3,3,23,3,2,0,0.0,23,0.0,0.5,25,1.0,18,0.0,0,0.0,0.5,1,0.0,0.0,0.5,0.5,1,0,0,0.5,0.5,2,11,0.0,2,0,23,0,15,15,15,23,0.0,6,1.0,1,23,1,1,2,3,23,0,0,0,0,23,3,0,28,1.0,23,1.0,0.0,0,0,23,0,0,22,23,0,0,0,0.0,23,0,0,0.0,0,3,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,6,0.0,23,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,3,0.0,0.5,0,0,3
2025-01,0.0,1.0,3,3,22,3,2,0,0.0,22,0.0,1.0,43,1.0,18,0.0,0,0.0,0.5,1,0.5,0.0,0.5,0.0,1,0,0,0.5,0.5,2,8,0.0,1,0,22,0,15,15,15,22,0.0,5,1.0,1,22,1,1,3,3,22,0,0,0,0,22,4,0,28,1.0,22,1.0,0.0,0,0,22,0,0,16,22,0,0,0,0.0,22,0,0,0.0,0,2,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,1.0,5,0.0,22,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,2,0.0,0.5,0,0,3
2025-02,0.0,0.0,4,4,21,4,2,0,0.0,21,0.0,0.5,22,1.0,17,0.5,0,0.0,0.0,1,0.5,0.5,0.0,0.5,1,0,0,0.5,0.5,2,8,0.0,1,0,21,0,17,16,16,21,0.0,5,1.0,1,21,1,1,2,2,21,0,0,0,0,21,3,0,23,1.0,21,1.0,0.0,0,0,21,0,0,14,21,0,0,0,0.0,21,0,0,0.0,0,2,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,5,0.0,21,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,2,0.0,0.5,0,0,3
2025-03,0.0,1.0,3,3,21,3,2,0,0.0,21,0.0,0.0,21,1.0,17,0.5,0,0.5,0.5,1,0.5,0.0,0.5,0.0,1,0,0,0.5,0.5,2,8,0.0,2,0,21,0,15,15,15,21,0.0,5,1.0,1,21,1,1,2,2,21,0,0,0,0,21,3,0,27,0.0,21,0.0,0.0,0,0,21,0,0,14,21,0,0,0,0.0,21,0,0,0.0,0,2,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,6,0.0,21,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,2,0.0,0.5,0,0,3
2025-04,0.0,0.0,2,2,20,2,2,0,0.0,20,0.0,0.0,21,0.5,16,0.5,0,0.5,0.5,1,0.0,0.0,0.0,0.0,1,0,0,0.5,0.5,2,8,0.0,2,0,20,0,15,15,14,20,0.0,5,1.0,1,20,1,1,2,1,20,0,0,0,0,20,4,0,20,1.0,20,1.0,0.0,0,0,20,0,0,13,20,0,0,0,0.0,20,0,0,0.0,0,2,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,5,0.0,20,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,2,0.0,0.5,0,0,3
2025-05,0.0,0.0,3,3,20,3,2,0,0.0,20,0.0,0.5,21,1.0,16,0.5,0,0.5,0.5,1,0.5,0.5,0.0,0.5,1,0,0,0.5,0.5,2,8,0.0,1,0,20,0,15,15,15,20,0.0,5,1.0,1,20,1,1,2,2,20,0,0,0,0,20,4,0,21,1.0,20,1.0,0.0,0,0,20,0,0,13,20,0,0,0,0.0,20,0,0,0.0,0,2,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,5,0.0,20,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,2,0.0,0.5,0,0,3
2025-06,0.0,0.0,3,3,20,3,2,0,0.0,20,0.0,0.5,18,1.0,16,0.5,0,0.5,0.0,1,0.0,0.5,0.5,0.5,1,0,0,0.5,0.5,2,9,0.0,2,0,20,0,16,15,16,20,0.0,5,1.0,1,20,1,1,2,2,20,0,0,0,0,20,4,0,21,1.0,20,1.0,0.0,0,0,20,0,0,12,20,0,0,0,0.0,20,0,0,0.0,0,2,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,5,0.0,20,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,2,0.0,0.5,0,0,3
2025-07,0.0,0.0,3,3,18,3,2,0,0.0,18,0.0,0.0,20,1.0,15,0.0,0,0.5,0.5,1,0.0,0.5,0.5,0.0,1,0,0,0.5,0.5,2,9,0.0,2,0,18,0,15,15,15,18,0.0,5,0.5,1,18,1,1,2,2,18,0,0,0,0,18,3,0,22,1.0,18,1.0,0.0,0,0,18,0,0,14,18,0,0,0,0.0,18,0,0,0.0,0,2,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,6,0.0,18,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,2,0.0,0.5,0,0,3
2025-08,0.0,0.0,3,3,19,3,2,0,0.0,19,0.0,0.0,21,0.5,15,0.0,0,0.5,0.5,1,0.5,0.0,0.5,0.5,1,0,0,0.5,0.5,2,9,0.0,2,0,19,0,17,18,18,19,0.0,5,1.0,1,19,1,1,2,2,19,0,0,0,0,19,4,0,22,1.0,19,1.0,0.0,0,0,19,0,0,14,19,0,0,0,0.0,19,0,0,0.0,0,2,0.0,0,0.5,0.5,1,0.5,0.5,0.0,0.0,1,0,0.0,6,0.0,19,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,2,0.0,0.5,0,0,3
2025-09,0.5,0.5,3,3,18,3,2,0,0.5,18,0.5,0.5,21,0.5,15,0.5,0,0.5,0.5,1,0.5,0.5,0.5,0.5,1,0,0,0.5,0.5,2,10,0.5,2,0,18,0,15,15,15,18,0.5,5,1.0,1,18,1,1,2,2,18,0,0,0,0,18,3,0,20,1.0,18,1.0,0.5,0,0,18,0,0,15,18,0,0,0,0.5,18,0,0,0.0,0,2,0.0,0,0.5,0.5,1,0.5,0.5,0.5,0.5,1,0,0.5,5,0.5,18,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,0.0,0.5,0,0,3
