Month,ত্রাণ কার্যক্রম,দুর্যোগ,জরুরি পরিস্থিতি,জটিল মানবিক জরুরি পরিস্থিতি,Email,পোলিও,কলেরা,অপারেশন,অভিযান,অস্ত্রোপচার,পুষ্টি,অপুষ্টি,পুষ্টিহীনতা,পুনর্গঠন,সরবরাহ,চিকিৎসা,অনুদান,কারিগরি প্রশিক্ষণ,রেশনিং,পিডিএস,রেশন বিতরণ পদ্ধতি,দান সংস্থা,মানবিক দান সংস্থা,সংগঠন,আশ্রয়,পানাহ,অস্থায়ী,স্বল্পমেয়াদি,মৃত্যু,টিকাদান,সুরক্ষা,মল,নগদ সহায়তা,ঔষধ,ঔষধ(2),ওষুধ,কষ্ট,গর্ভবতী,ঝুড়ি,ধারক,জার,বাক্স,প্যাকেট,পোশাক,মানবিক সংস্থাসমূহ,এনজিও সংস্থা,আন্তর্জাতিক এনজিও,মানবিক সংস্থাগুলি,জরুরি অবস্থা,খাবারের প্যাকেট,অর্থ,ভাউচার,কুপন,জলশূন্যতা,নগদ অনুদান,আর্থিক সহায়তা,সেনাবাহিনী,শরণার্থী শিবির,তাঁবু,স্বাগতিক সম্প্রদায়,শরণার্থী শিবিরসমূহ,স্বাগতিক সম্প্রদায়সমূহ,মোকাবেলার কৌশল,মানিয়ে নেবার কৌশল,সহায়তা,জরুরি সহায়তা,ত্রাণ সহায়তা,ত্রাণ,প্রাদুর্ভাব,সংক্রমণের বিস্তার,সংক্রামক রোগ,মহামারি,রোগ,সংক্রামক,দাতা,সংস্থা,দাতা ব্যক্তি,টিকা কার্যক্রম,ক্যাম্পেইন,প্রচারাভিযান
2022-08,0,0.0,0.0,0,35185392.3543663,0.0,0.0,1.1326429980276134,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,7.999999999999998,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,320.0,0.0,832.0,32.0,0.0,1470.08,1470.08,735.04,768.0,512.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,146435.98443579767,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310720.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2022-09,0,0.0,0.0,0,40193407.221036,0.0,0.0,2.2652859960552267,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,7.999999999999998,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,320.0,0.0,704.0,0.0,0.0,1470.08,1470.08,735.04,768.0,512.0,0.0,0.0,0.0,0.0,256.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,164740.48249027238,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2022-10,0,1.0,0.0,0,38035930.84717858,0.0,0.0,2.2652859960552267,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,320.0,0.0,768.0,0.0,0.0,1470.08,1470.08,735.04,768.0,768.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,164740.48249027238,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310720.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2022-11,0,0.0,0.0,0,39548249.84717858,0.0,0.0,2.2652859960552267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,3.999999999999999,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,320.0,0.0,448.0,0.0,0.0,1470.08,1470.08,735.04,768.0,512.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,164740.48249027238,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2022-12,0,0.0,0.0,0,23607845.270687282,0.0,0.0,1.1326429980276134,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,3.999999999999999,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,256.0,0.0,256.0,0.0,0.0,1470.08,1470.08,735.04,768.0,256.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,146435.98443579767,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0,620128.4943357365,620128.4943357365,0.0,0.0,0.0,0.0
2023-01,0,0.0,0.0,0,25120164.270687282,0.0,0.0,2.2652859960552267,0.0,0.0,1.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,256.0,0.0,320.0,0.0,0.0,1470.08,1470.08,735.04,768.0,512.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,146435.98443579767,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2023-02,0,1.0,0.0,0,29405771.06155403,0.0,0.0,2.2652859960552267,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,256.0,0.0,384.0,32.0,0.0,1470.08,1470.08,735.04,768.0,512.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,164740.48249027238,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310720.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2023-03,0,0.5,0.0,0,27893452.06155403,0.0,0.0,2.2652859960552267,524289.1326429981,0.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,3.999999999999999,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,256.0,0.0,192.0,0.0,0.0,1470.08,1470.08,735.04,768.0,512.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,164740.48249027238,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2023-04,0,0.0,0.0,0,23607845.270687282,0.0,0.0,1.1326429980276134,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,320.0,0.0,128.0,0.0,0.0,1470.08,1470.08,735.04,768.0,512.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,108728.37085597431,0.0,0.0,0.0,0.0,146435.98443579767,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786432.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2023-05,0,1.0,0.0,0,33673073.3543663,0.0,0.0,2.2652859960552267,524289.1326429981,0.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,320.0,0.0,128.0,0.0,0.0,1470.08,1470.08,735.04,768.0,768.0,0.0,0.0,256.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,164740.48249027238,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310720.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2023-06,0,0.5,0.0,0,33673073.3543663,0.0,0.0,2.2652859960552267,524289.1326429981,0.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,256.0,0.0,192.0,32.0,0.0,1470.08,1470.08,735.04,768.0,512.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,164740.48249027238,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310720.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2023-07,0,0.0,0.0,0,26634890.574828085,0.0,0.0,1.1326429980276134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,3.999999999999999,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,256.0,0.0,256.0,32.0,0.0,1470.08,1470.08,735.04,512.0,512.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,146435.98443579767,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2023-08,0,1.0,0.0,0,30918092.32684003,0.0,0.0,2.2652859960552267,524289.1326429981,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,3.999999999999999,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,384.0,0.0,320.0,0.0,0.0,1470.08,1470.08,735.04,512.0,512.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,164740.48249027238,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,262144.0,0.0,1310720.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2023-09,0,1.0,0.0,0,30918090.06155403,0.0,0.0,2.2652859960552267,524289.1326429981,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,3.999999999999999,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,320.0,0.0,128.0,0.0,0.0,1470.08,1470.08,735.04,512.0,768.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,146435.98443579767,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572864.0,0.0,0.0,1240256.988671473,0.0,0.0,0.0,0.0
2023-10,0,1.0,0.0,0,27893452.06155403,0.0,0.0,2.2652859960552267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,256.0,0.0,128.0,0.0,0.0,1470.08,1470.08,735.04,256.0,512.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,146435.98443579767,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310720.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2023-11,0,2.0,0.5,0,30918090.06155403,0.0,0.0,1.1326429980276134,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,3.999999999999999,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,256.0,0.0,320.0,0.0,0.0,1470.08,1470.08,735.04,512.0,512.0,0.0,0.0,0.0,0.0,512.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,164740.48249027238,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2023-12,0,0.5,0.0,0,25120164.270687282,0.0,0.0,1.1326429980276134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,3.999999999999999,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,256.0,0.0,64.0,0.0,0.0,1470.08,1470.08,735.04,768.0,512.0,128.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,146435.98443579767,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786432.0,0.0,0.0,620128.4943357365,0.0,0.0,524288.0000000001,0.0
2024-01,0,0.0,0.0,0,25120164.270687282,0.0,0.0,1.1326429980276134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,256.0,0.0,128.0,0.0,0.0,1470.08,1470.08,735.04,512.0,256.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,9152.249027237354,146435.98443579767,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2024-02,0,0.5,0.0,0,27875147.563499555,0.0,0.0,2.2652859960552267,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,256.0,0.0,192.0,0.0,0.0,1470.08,1470.08,735.04,512.0,512.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,146435.98443579767,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2024-03,0,0.5,0.0,0,25120164.270687282,0.0,0.0,2.2652859960552267,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,4.0,7.999999999999998,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,256.0,0.0,128.0,0.0,0.0,1470.08,1470.08,735.04,512.0,512.0,0.0,0.0,0.0,0.0,256.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,128131.48638132296,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2024-04,0,0.0,0.0,0,23607845.270687282,0.0,0.0,1.1326429980276134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,7.999999999999998,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,256.0,0.0,128.0,0.0,0.0,1470.08,1470.08,735.04,512.0,512.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,109826.98832684825,9152.249027237354,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2024-05,0,0.5,0.0,0,25120164.270687282,0.0,0.0,2.2652859960552267,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,7.999999999999998,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,256.0,0.0,320.0,0.0,0.0,1470.08,1470.08,735.04,512.0,512.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,128131.48638132296,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0,620128.4943357365,620128.4943357365,0.0,0.0,0.0,0.0
2024-06,0,0.5,0.0,0,20852864.243161,0.0,0.0,1.1326429980276134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,7.999999999999998,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,192.0,0.0,256.0,0.0,0.0,1470.08,1470.08,735.04,768.0,512.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,109826.98832684825,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,65536.00000000001,0.0,0.0,0.0,0.0,786432.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2024-07,0,1.0,0.0,0,25120164.270687282,0.0,0.0,1.1326429980276134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,7.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,256.0,0.0,384.0,32.0,0.0,1470.08,1470.08,735.04,512.0,512.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,91522.49027237354,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786432.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2024-08,0,0.5,0.0,0,25120164.270687282,0.0,0.0,1.1326429980276134,1048577.1326429984,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,7.999999999999998,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,256.0,0.0,64.0,0.0,0.0,1470.08,1470.08,735.04,512.0,512.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,109826.98832684825,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32768.0,0.0,0.0,131072.00000000003,0.0,0.0,0.0,0.0,1048576.0,0.0,0.0,620128.4943357365,0.0,0.0,524288.0000000001,0.0
2024-09,0,1.0,0.0,0,26632485.535973277,0.0,0.0,2.2652859960552267,524289.1326429981,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,7.999999999999998,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,320.0,0.0,128.0,32.0,0.0,1470.08,1470.08,735.04,512.0,512.0,0.0,0.0,256.0,0.0,512.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,128131.48638132296,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32768.0,0.0,0.0,0.0,0.0,0.0,131072.0,0.0,1310720.0,131072.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2024-10,0,1.0,0.0,0,25120164.270687282,0.0,0.0,2.2652859960552267,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,256.0,0.0,128.0,0.0,0.0,1470.08,1470.08,735.04,768.0,512.0,0.0,0.0,0.0,0.0,512.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,128131.48638132296,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,262144.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2024-11,0,1.0,0.0,0,26632485.535973277,0.0,0.0,2.2652859960552267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,256.0,0.0,128.0,0.0,0.0,1470.08,1470.08,735.04,512.0,512.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,146435.98443579767,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572864.0,0.0,0.0,1240256.988671473,0.0,0.0,0.0,0.0
2024-12,0,1.0,0.0,0,25120164.270687282,0.0,0.0,2.2652859960552267,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,7.999999999999998,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,256.0,0.0,128.0,0.0,0.0,1470.08,1470.08,735.04,512.0,512.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,128131.48638132296,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310720.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2025-01,0,0.0,0.0,0,29405771.06155403,0.0,0.0,1.1326429980276134,524289.1326429981,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,192.0,0.0,64.0,0.0,0.0,1470.08,1470.08,735.04,512.0,512.0,0.0,0.0,0.0,0.0,256.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,128131.48638132296,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2025-02,0,0.0,0.0,0,20852864.243161,0.0,0.0,2.2652859960552267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,1470.08,1470.08,735.04,512.0,512.0,0.0,0.0,256.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,128131.48638132296,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2025-03,0,0.5,0.0,0,23607845.270687282,0.0,0.0,1.1326429980276134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,192.0,0.0,32.0,0.0,0.0,1470.08,1470.08,735.04,512.0,512.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,109826.98832684825,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2025-04,0,0.5,0.0,0,23607845.270687282,0.0,0.0,1.1326429980276134,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,7.999999999999998,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,1470.08,1470.08,735.04,768.0,512.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,109826.98832684825,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2025-05,0,1.0,0.0,0,23607845.270687282,0.0,0.0,2.2652859960552267,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,1470.08,1470.08,735.04,512.0,512.0,0.0,0.0,256.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,109826.98832684825,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2025-06,0,1.0,0.0,0,25120164.270687282,0.0,0.0,1.1326429980276134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,3.999999999999999,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,32.0,0.0,1470.08,1470.08,735.04,512.0,512.0,0.0,0.0,0.0,0.0,256.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,91522.49027237354,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786432.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
2025-07,0,0.0,0.0,0,23607845.270687282,0.0,0.0,2.2652859960552267,1048577.1326429984,0.0,2.0,0.0,0.0,0.0,2.0,12.0,0.0,7.999999999999998,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,256.0,0.0,32.0,0.0,0.0,1470.08,1470.08,735.04,512.0,512.0,0.0,0.0,0.0,0.0,256.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,109826.98832684825,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0,620128.4943357365,620128.4943357365,0.0,0.0,0.0,0.0
2025-08,0,1.0,0.0,0,23607845.270687282,0.0,0.0,2.2652859960552267,524289.1326429981,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,3.999999999999999,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,32.0,0.0,1470.08,1470.08,735.04,512.0,512.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,109826.98832684825,0.0,0.0,0.0,0.0,0.0,47042.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0,0.0,620128.4943357365,0.0,0.0,0.0,0.0
