Month,speaker,president,vice-president,spokesperson,Email,repression,oppression,discontent,discontent(2),Email_file1,corruption,nepotism,deal,deal(2),Email_file2,bargain,deadline,summit,bodyguard,Email_file3,stalemate,disagreement,misunderstanding,investigation,Email_file4,security measures,coalition,consensus,crackdown,Email_file5,crackdown_file6,opposition,discrimination,talks,Email_file6,negotiations,negotiations(2),direct,indirect,Email_file7,civil society,civil society(2),civil society(3),directorate,Email_file8,directorate_file9,planning,parliament,MP,Email_file9,authorit,local,council,mayor,Email_file10,MP_file11,union,union(2),union(3),Email_file11,union_file12,constitution,constitution(2),delegation,Email_file12,inspector,supporter,activist,activist(2),Email_file13,aide,policy,principle,pledge,Email_file14,pledge_file15,agreement,alliance,dialogue,Email_file15,dialogue_file16,announcement,closure,trade union,Email_file16,trade union_file17,restriction,restriction(2),restrictions,Email_file17,demonstrator,demonstrator(2),sit-in,protester,Email_file18,crime,boycott,boycott(2),boycott(3),Email_file19,Ministry of Foreign Affairs,Ministry of Defence,Ministry of Health,Ministry of Education,Email_file20,representative,election,rule,law,Email_file21,Ministry of Displacement and Migration,Ministry of Displacement and Migration(2),Ministry of Interior,Ministry of Oil,Email_file22,Ministry of Oil_file23,Ministry of Oil(2),Ministry of Justice,Ministry of Justice(2),Email_file23,Ministry of Justice_file24,Ministry of Finance,Ministry of Electricity,Ministry of Electricity(2),Email_file24,Ministry of Electricity_file25,Ministry of Water Resources,Ministry of Trade,Ministry of Industry and Minerals,Email_file25,Ministry of Industry and Minerals_file26,Ministry of Industry and Minerals(2),Ministry of Higher Education,Ministry of Higher Education(2),Email_file26,Ministry of Human Rights,Ministry of Human Rights(2),Ministry of Communications,Ministry of Communications(2),Email_file27,Ministry of Construction and Housing,Ministry of Construction and Housing(2),Ministry of Culture,Ministry of Culture(2),Email_file28,KRG,Ministry of Science and Technology,Ministry of Transportation,Ministry of Transportation(2),Email_file29,Ministry of Labour and Social Affairs,Ministry of Labour and Social Affairs(2),Ministry of Labour and Social Affairs(3),Ministry of the Environment,Email_file30,Ministry of the Environment_file31,Ministry of the Environment(2),Ministry of Planning,party,Email_file31,registration,register,register(2),administration,Email_file32,parties,parties(2),political,responsibility,Email_file33,department,judge,elections,army,Email_file34,guards,guards(2),guards(3),Email_file35,reform,protest,demonstration,demonstration(2),Email_file36,decree,resolution,resolution(2),resolution(3),Email_file37,resolution_file38,electorate,electorate(2),vote,Email_file38,voter,committee,committee(2),minister,Email_file39,ministry,official,candidate,prime minister,Email_file40,province,governorate,district,government,Email_file41
2014-11,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
2014-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,33.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0
2015-01,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,6.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0
2015-02,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
2015-03,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
2015-04,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,100,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
2015-05,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
2015-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
2015-07,0.0,0.0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,2,0,0,0.0,0,75,0.0,0.0,0.0,0,0.5,0,0.0,0.0,0.0,75,0.0,0,0,0.0,35,0.0,0.0,0.0,0.0,11,0.0,0,0.0,0,75,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.5,0,0,0,0,25,0,0,0.0,0.0,75,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,3,0,0,0,0,75,0,0,0,0,75,0,0.0,0.0,0.0,1.0,0,0,0,0,75,0,0,0,0,75,0,0,0,0.0,2,0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,16,0,0,0.0,0,75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,17,0,0,0.0,34,75,2.0,1.0,0.0,0.0,3,0.0,0,0.0,0.5,0.5
2015-08,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,0,0.0,0.0,0.0,3,0,0,0.0,0,100,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,100,0.0,0,0,0.0,47,0.0,0.0,0.0,0.0,15,0.0,0,0.0,0,100,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,1.0,0,0,0,0,33,0,0,0.0,0.0,100,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,5,0,0,0,0,100,0,0,0,0,100,0,0.0,0.0,0.0,1.0,0,0,0,0,100,0,0,0,0,100,0,0,0,0.0,3,4,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,21,30,0,0.0,33,100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,23,0,0,0.0,0,100,1.0,0.0,0.0,0.0,4,0.0,0,0.0,0.0,0.5
2015-09,0.0,0.0,0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0,0.0,0.0,0.0,3,0,0,0.0,0,86,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,86,0.0,0,0,0.0,40,0.0,0.0,0.0,0.0,13,0.0,0,0.0,0,86,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.5,0.5,0,0,0,0,28,0,0,0.0,0.0,86,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,4,0,0,0,0,86,0,0,0,0,86,0,0.0,0.0,0.0,1.0,0,0,0,0,86,0,0,0,0,86,0,0,0,2.0,3,5,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,18,0,0,0.0,44,86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.5,0.0,1.0,0.0,0,0,0.0,20,0,0,0.0,46,86,2.0,0.0,0.0,0.0,3,0.0,0,0.0,0.0,0.5
2015-10,0.0,0.0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,2,0,0,0.0,0,49,0.0,0.0,0.0,0,0.5,0,0.0,0.0,0.0,49,0.0,0,0,0.0,23,0.0,0.0,0.0,0.0,7,0.0,0,0.0,0,49,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.5,0,0,0,0,16,0,0,0.0,0.0,49,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,2,0,0,0,0,49,0,0,0,0,49,0,0.0,0.0,0.0,0.5,0,0,0,0,49,0,0,0,0,49,0,0,0,0.0,1,10,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,10,0,0,0.0,67,49,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,11,0,0,0.0,0,49,2.0,2.0,0.0,0.0,2,0.0,0,0.0,0.0,0.5
2015-11,0.0,0.0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,2,0,0,0.0,0,70,0.0,0.0,0.0,0,0.5,0,0.0,0.0,0.0,70,0.0,0,0,0.0,33,0.0,0.0,0.0,0.0,11,0.0,0,0.0,0,70,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,12.0,31,0.0,0.0,0.0,0.5,0.5,0,0,0,0,23,0,0,0.0,0.0,70,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,3,0,0,0,0,70,0,0,0,0,70,0,0.0,0.0,0.0,0.5,0,0,0,0,70,0,0,0,0,70,0,0,0,1.0,2,6,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,15,29,0,0.0,36,70,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,16,0,0,0.0,0,70,2.0,0.0,0.0,0.0,3,0.0,0,0.0,0.0,0.5
2015-12,0.0,0.0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,6,0,0.0,0.0,0.0,2,0,0,0.0,0,78,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,78,0.0,0,0,0.0,37,0.0,0.0,0.0,0.0,12,0.0,0,0.0,0,78,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,34,0.0,0.5,0.0,0.0,0.5,0,0,0,0,26,0,0,0.0,0.0,78,0.0,0.5,0.0,0.0,1.0,0.0,0,0.0,0.0,4,0,0,0,0,78,0,0,0,0,78,0,0.0,0.0,0.0,1.0,0,0,0,0,78,0,0,0,0,78,0,0,0,0.0,2,4,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,17,0,0,0.0,28,78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.5,0.0,0.5,0.0,0,0,0.0,18,0,0,0.0,0,78,3.0,1.0,0.0,0.0,3,0.0,0,0.5,0.5,0.5
2016-01,0.0,0.0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4,0,0.0,0.0,0.0,2,0,0,0.0,0,59,0.0,0.0,0.0,0,0.5,0,0.0,0.0,0.0,59,0.0,0,7,0.0,27,0.0,0.0,0.0,0.0,9,0.0,0,0.0,0,59,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.5,0.5,0,0,0,0,19,0,0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,3,0,0,0,0,59,0,0,0,0,59,0,0.0,0.0,0.0,0.5,0,0,0,0,59,0,0,0,0,59,0,0,0,1.0,2,4,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,12,0,0,0.0,25,59,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,14,0,0,0.0,0,59,2.0,1.0,0.0,0.0,2,0.0,0,0.5,0.0,0.5
2016-02,0.0,0.0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,1,0,0,0.0,0,38,0.0,0.0,0.0,0,0.5,0,0.0,0.0,0.0,38,0.0,0,0,0.0,18,0.0,0.0,0.0,0.0,6,0.0,17,0.0,0,38,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.5,0.5,0,0,0,0,13,0,0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,2,0,0,0,0,38,0,0,0,0,38,0,0.0,0.0,0.0,0.5,0,0,0,0,38,0,0,0,0,38,0,0,0,0.0,1,3,2.0,0.0,0.0,4,0.0,0.0,0.0,0.0,8,0,0,0.0,28,38,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,9,0,0,0.0,0,38,2.0,1.0,0.0,0.0,1,0.0,0,0.5,0.0,0.5
2016-03,0.0,0.0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,1,0,0,0.0,0,47,0.0,0.0,0.0,0,0.5,0,0.0,0.0,0.0,47,0.0,0,8,0.0,22,0.0,0.0,0.0,0.0,7,0.0,0,0.0,0,47,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,6.0,21,0.0,0.5,0.0,0.5,0.5,0,0,0,0,16,0,0,0.0,0.0,47,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,2,0,0,0,0,47,0,0,0,0,47,0,0.0,0.0,0.0,0.5,0,0,0,0,47,0,0,0,0,47,0,0,0,1.0,1,4,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,10,23,20,0.0,27,47,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,11,0,0,0.0,0,47,2.0,1.0,0.0,0.0,2,0.0,0,0.5,0.5,0.5
2016-04,0.0,0.0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,2,0,0,0.0,0,64,0.0,0.0,0.0,0,0.5,0,0.0,0.0,0.0,64,0.0,0,0,0.0,30,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,64,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,28,0.0,0.5,0.0,0.5,0.5,0,0,0,0,21,0,0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,3,0,0,0,0,64,0,0,0,0,64,0,0.0,0.0,0.0,0.5,0,0,0,0,64,0,0,0,0,64,0,0,0,1.0,2,5,2.0,2.0,0.0,7,0.0,0.0,0.0,0.0,14,15,0,0.0,0,64,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.5,0.0,0,0,0.0,15,0,0,0.0,0,64,2.0,1.0,0.0,0.0,2,0.0,0,0.5,0.0,0.5
