Month,প্রতিনিধি,নির্বাচন,নিয়ম,আইন,Email,দুর্নীতি,স্বজনপ্রীতি,চুক্তি,সমঝোতা,দরকষাকষি,সময়সীমা,শীর্ষ সম্মেলন,দেহরক্ষী,অচলাবস্থা,মতবিরোধ,ভুল বোঝাবুঝি,তদন্ত,নিরাপত্তা ব্যবস্থা,জোট,ঐকমত্য,কঠোর দমন,কঠোর পদক্ষেপ,বিরোধী দল,বৈষম্য,আলোচনা,সরাসরি,পরোক্ষ,নাগরিক সমাজ,সুশীল সমাজ,সুশীল সমাজ(2),পরিচালনালয়,অধিদপ্তর,পরিকল্পনা,সংসদ,সংসদ সদস্য,সাংসদ,সংবিধান,ইউনিয়ন,ইউনিয়ন(2),সংঘঠন,সংবিধান(2),প্রতিনিধি দল,নিবন্ধন,নিবন্ধন(2),তালিকা,প্রশাসন,পরিদর্শক,সমর্থক,কর্মী,আন্দোলনকারী,প্রদেশ,গভর্নরেট,জেলা,সরকার,সহকারী,নীতি,মূলনীতি,অঙ্গীকার,প্রতিশ্রুতি,সংলাপ,ঘোষণা,সমাপ্তি,শ্রমিক ইউনিয়ন,শ্রমিক সংঘটন,বিধিনিষেধ,নিষেধাজ্ঞা,বিধিনিষেধসমূহ,বিক্ষোভকারী,অবস্থান ধর্মঘট,প্রতিবাদকারী,অপরাধ,বয়কট,বর্জন,বর্জন(2),পররাষ্ট্র মন্ত্রণালয়,প্রতিরক্ষা মন্ত্রণালয়,স্বাস্থ্য মন্ত্রণালয়,শিক্ষা মন্ত্রণালয়,বাস্তুচ্যুতি ও অভিবাসন মন্ত্রণালয়,অভিবাসন ও প্রবাসী কল্যাণ মন্ত্রণালয়,স্বরাষ্ট্র মন্ত্রণালয়,তেল মন্ত্রণালয়,সংস্কার,প্রতিবাদ,বিক্ষোভ,প্রদর্শন,বিদ্যুৎ,জ্বালানি ও খনিজ সম্পদ মন্ত্রণালয়,বিচার মন্ত্রণালয়,বিচার ও সংসদ বিষয়ক মন্ত্রণালয়,অর্থ মন্ত্রণালয়,বিদ্যুৎ মন্ত্রণালয়,পানি সম্পদ মন্ত্রণালয়,বাণিজ্য মন্ত্রণালয়,শিল্প ও খনিজ মন্ত্রণালয়,শিল্প মন্ত্রণালয় + বিদ্যুৎ,উচ্চশিক্ষা মন্ত্রণালয়,মানবাধিকার মন্ত্রণালয়,মানবাধিকার কমিশন,যোগাযোগ মন্ত্রণালয়,সড়ক পরিবহন ও সেতু মন্ত্রণালয়,নির্মাণ ও গৃহায়ণ মন্ত্রণালয়,গৃহায়ণ ও গণপূর্ত মন্ত্রণালয়,সংস্কৃতি মন্ত্রণালয়,সংস্কৃতি বিষয়ক মন্ত্রণালয়,কুর্দিস্তান আঞ্চলিক সরকার,বিজ্ঞান ও প্রযুক্তি মন্ত্রণালয়,পরিবহন মন্ত্রণালয়,শ্রম ও সমাজকল্যাণ মন্ত্রণালয়,শ্রম ও কর্মসংস্থান মন্ত্রণালয়,সমাজকল্যাণ মন্ত্রণালয়,পরিবেশ মন্ত্রণালয়,পরিবেশ,বন ও জলবায়ু পরিবর্তন মন্ত্রণালয়,পরিকল্পনা মন্ত্রণালয়,দল,দলসমূহ,দলগুলো,রাজনৈতিক,দায়িত্ব,আদেশ,সঙ্কল্প,প্রস্তাব,সমাধান,বিভাগ,বিচারক,নির্বাচনসমূহ,সেনাবাহিনী,রক্ষী,প্রহরী,নিরাপত্তা রক্ষী,ভোটারগণ,ভোটারবৃন্দ,ভোট,ভোটার,কমিটি,পরিষদ,মন্ত্রী,মন্ত্রণালয়,কর্মকর্তা,প্রার্থী,প্রধানমন্ত্রী,স্পিকার,রাষ্ট্রপতি,সহ-সভাপতি,মুখপাত্র,দমন,নিপীড়ন,অসন্তোষ,ক্ষোভ,কর্তৃপক্ষ,স্থানীয়,মেয়র
2019-04,0.0,0.5,1.0,1192641.3162899974,1708088882069.56,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2197.112114665529,3.761006289308175,0.0,0.0,0.0,0.0,0.0,36.396509286193776,8.563884537927947,8.563884537927947,0.0,0.0,53.64202138721363,44.193995381062344,44.193995381062344,0.0,31.545023696682456,0.0,387.8918918918918,430.9909909909909,517.1891891891892,43.09909909909909,0.0,0.0,0.0,0.0,0.0,0.0,1036.1285956006766,621.6771573604059,2834.962962962962,2834.962962962962,0.0,0.0,0.0,0.0,1096.177220854777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4384.708883419108,0.0,0.0,4384.708883419108,0.0,0.0,0.0,14085724.73547833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3543521.95291977,0.0,0.0,0.0,2421036.478764478,0.0,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457334480.5925925,0.0,0.0,457334480.5925925,0.0,0.0,143678140.69187734,35919535.172969334,143678140.69187734,0.0,0.0,862068844.151264,5890803768.36697,0.0,0.0,5890803768.36697,0.0,0.0,0.0,0.0,0.0,0.0,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,0.0,57879221250.88449,0.0,13793101506.420223,0.0,0.0,42365203183.6371,21182601591.81855,0.0,0.0,389518929745.28894,389518929745.28894,389518929745.28894
2019-05,0.0,0.5,1.0,982175.2898858802,1645653732608.6987,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49833333333333324,1649.0235042381403,3.761006289308175,0.0,0.0,0.0,0.0,0.0,40.67845155515775,8.563884537927947,8.563884537927947,4.281942268963974,0.0,26.821010693606816,22.096997690531172,22.096997690531172,0.0,15.772511848341228,0.0,387.8918918918918,387.8918918918918,560.2882882882882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.3543147208118,483.5266779469824,2834.962962962962,2834.962962962962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14085724.73547833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3262900.584380947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457334480.5925925,0.0,0.0,457334480.5925925,0.0,0.0,107758605.518908,71839070.34593867,71839070.34593867,0.0,0.0,718390703.4593867,5890803768.36697,0.0,0.0,5890803768.36697,0.0,0.0,0.0,0.0,0.0,5016387583.999999,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,0.0,57879221250.88449,0.0,9195401004.28015,0.0,0.0,21182601591.81855,0.0,0.0,0.0,389518929745.28894,389518929745.28894,0.0
2019-06,0.0,0.5,1.0,771709.2634817631,1501329316552.9863,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1649.0235042381403,7.52201257861635,0.0,0.0,0.0,0.0,0.0,27.83262474826583,4.281942268963974,8.563884537927947,2.140971134481987,0.0,53.64202138721363,22.096997690531172,22.096997690531172,0.0,31.545023696682456,0.0,603.3873873873873,603.3873873873873,517.1891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.0533558939647,414.4514382402706,2834.962962962962,2834.962962962962,0.0,0.0,0.0,0.0,1096.177220854777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4384.708883419108,0.0,0.0,0.0,0.0,0.0,0.0,14085724.73547833,0.0,0.0,0.0,0.0,0.0,298594.49904761894,0.0,0.0,3122589.9001115356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457334480.5925925,0.0,0.0,457334480.5925925,0.0,0.0,71839070.34593867,35919535.172969334,0.0,0.0,0.0,933907914.4972026,5890803768.36697,0.0,0.0,5890803768.36697,0.0,0.0,0.0,0.0,0.0,0.0,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,0.0,57879221250.88449,0.0,4597700502.140075,0.0,0.0,0.0,0.0,0.0,0.0,389518929745.28894,0.0,0.0
2019-07,0.0,0.5,1.0,1192641.3162899974,1640934141542.0137,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5516605166051659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1649.0235042381403,7.52201257861635,0.0,0.0,0.0,0.0,0.0,36.396509286193776,8.563884537927947,6.4229134034459605,0.0,0.0,53.64202138721363,44.193995381062344,44.193995381062344,0.0,31.545023696682456,0.0,517.1891891891892,517.1891891891892,603.3873873873873,43.09909909909909,0.0,0.0,0.0,0.0,0.0,0.0,1312.4295544275237,483.5266779469824,2834.962962962962,2834.962962962962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14085724.73547833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3262900.584380947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8979883.793242333,0.0,0.0,0.0,0.0,457334480.5925925,0.0,0.0,457334480.5925925,0.0,0.0,71839070.34593867,107758605.518908,71839070.34593867,0.0,0.0,718390703.4593867,5890803768.36697,0.0,0.0,5890803768.36697,0.0,0.0,0.0,0.0,0.0,0.0,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,0.0,57879221250.88449,4597700502.140075,0.0,0.0,0.0,42365203183.6371,0.0,0.0,0.0,389518929745.28894,389518929745.28894,389518929745.28894
2019-08,0.0,0.5,1.0,1052330.632020586,1708080458229.1292,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2197.112114665529,3.761006289308175,0.0,0.0,0.0,0.0,0.0,47.10136495860371,8.563884537927947,4.281942268963974,0.0,0.0,53.64202138721363,44.193995381062344,44.193995381062344,0.0,31.545023696682456,0.0,603.3873873873873,603.3873873873873,560.2882882882882,43.09909909909909,0.0,0.0,0.0,0.0,69.07523970671177,0.0,1450.5800338409472,552.6019176536942,2834.962962962962,2834.962962962962,0.0,0.0,0.0,0.0,1644.2658312821654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3192745.2422462413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457334480.5925925,0.0,0.0,457334480.5925925,0.0,0.0,107758605.518908,107758605.518908,0.0,0.0,0.0,1005746984.8431413,5890803768.36697,0.0,0.0,5890803768.36697,0.0,0.0,0.0,0.0,0.0,0.0,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,0.0,57879221250.88449,0.0,9195401004.28015,0.0,0.0,21182601591.81855,0.0,0.0,0.0,389518929745.28894,0.0,389518929745.28894
2019-09,0.0,0.5,1.0,1543418.0269635262,1708088881931.4094,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2745.6990584262508,3.761006289308175,0.0,0.0,0.0,0.0,0.0,70.65204743790557,6.4229134034459605,10.704855672409934,2.140971134481987,0.0,69.41453323555486,66.29099307159352,66.29099307159352,0.0,47.31753554502369,0.0,775.7837837837836,775.7837837837836,646.4864864864863,43.09909909909909,0.0,0.0,0.0,0.0,0.0,0.0,2072.257191201353,690.7523970671177,2834.962962962962,2834.962962962962,2834.962962962962,0.0,0.0,0.0,1096.177220854777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8769.417766838216,0.0,0.0,0.0,0.0,0.0,0.0,14085724.73547833,0.0,0.0,0.0,0.0,298594.49904761894,0.0,0.0,298594.49904761894,3543521.95291977,0.0,0.0,0.0,2421036.478764478,0.0,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457334480.5925925,0.0,0.0,457334480.5925925,0.0,0.0,143678140.69187734,107758605.518908,71839070.34593867,0.0,5088226654.345938,1077586055.18908,5890803768.36697,0.0,0.0,5890803768.36697,0.0,0.0,0.0,0.0,0.0,5016387583.999999,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,0.0,57879221250.88449,0.0,9195401004.28015,0.0,0.0,42365203183.6371,0.0,0.0,0.0,389518929745.28894,389518929745.28894,389518929745.28894
2019-10,0.0,0.5,1.0,1473262.6848288204,1765799326717.2544,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49833333333333324,2197.112114665529,3.761006289308175,0.0,0.0,0.0,0.0,0.0,53.52427836204967,6.4229134034459605,6.4229134034459605,2.140971134481987,0.0,53.64202138721363,66.29099307159352,66.29099307159352,0.0,31.545023696682456,0.0,560.2882882882882,560.2882882882882,775.7837837837836,43.09909909909909,34.25553815171178,0.0,0.0,0.0,0.0,0.0,1934.1067117879295,621.6771573604059,2834.962962962962,2834.962962962962,0.0,0.0,0.0,0.0,1096.177220854777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13154.126650257323,0.0,0.0,0.0,0.0,0.0,0.0,14085724.73547833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3122589.9001115356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457334480.5925925,0.0,0.0,457334480.5925925,0.0,0.0,107758605.518908,107758605.518908,71839070.34593867,0.0,5088226654.345938,718390703.4593867,5890803768.36697,5890803768.36697,0.0,5890803768.36697,0.0,0.0,0.0,0.0,0.0,5016387583.999999,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,57879221250.88449,57879221250.88449,9195401004.28015,13793101506.420223,0.0,0.0,21182601591.81855,0.0,0.0,0.0,389518929745.28894,389518929745.28894,389518929745.28894
2019-11,0.5,0.5,1.0,1753884.0533676432,1650970774631.7534,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2745.2007250929178,3.761006289308175,0.0,0.0,0.0,0.0,0.0,53.52427836204967,8.563884537927947,8.563884537927947,0.0,0.0,53.64202138721363,44.193995381062344,44.193995381062344,0.0,31.545023696682456,0.0,430.9909909909909,430.9909909909909,560.2882882882882,21.549549549549546,34.25553815171178,0.0,0.0,0.0,0.0,0.0,1519.655273547659,621.6771573604059,2834.962962962962,2834.962962962962,2834.962962962962,0.0,0.0,5211.506382978721,1096.177220854777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8769.417766838216,0.0,0.0,0.0,0.0,0.0,0.0,14085724.73547833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3262900.584380947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457334480.5925925,0.0,0.0,457334480.5925925,0.0,0.0,143678140.69187734,143678140.69187734,143678140.69187734,0.0,5160065724.691876,718390703.4593867,5890803768.36697,0.0,0.0,5890803768.36697,0.0,605895362.8233072,0.0,0.0,0.0,0.0,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,0.0,57879221250.88449,4597700502.140075,13793101506.420223,0.0,0.0,42365203183.6371,0.0,0.0,0.0,389518929745.28894,389518929745.28894,389518929745.28894
2019-12,0.0,0.5,1.0,1262796.6584247032,1490686808405.189,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2197.112114665529,3.761006289308175,0.0,0.0,0.0,0.0,0.0,62.08816289997762,6.4229134034459605,8.563884537927947,0.0,0.0,53.64202138721363,44.193995381062344,44.193995381062344,0.0,31.545023696682456,0.0,344.79279279279274,344.79279279279274,775.7837837837836,43.09909909909909,0.0,0.0,0.0,0.0,69.07523970671177,0.0,1726.8809926677943,414.4514382402706,2834.962962962962,2834.962962962962,2834.962962962962,0.0,0.0,0.0,1096.177220854777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4384.708883419108,0.0,4384.708883419108,0.0,0.0,0.0,0.0,14085724.73547833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3122589.9001115356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457334480.5925925,0.0,0.0,457334480.5925925,0.0,0.0,107758605.518908,71839070.34593867,71839070.34593867,0.0,5088226654.345938,574712562.7675093,5890803768.36697,0.0,0.0,5890803768.36697,0.0,0.0,0.0,0.0,0.0,5016387583.999999,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,0.0,57879221250.88449,0.0,13793101506.420223,0.0,0.0,42365203183.6371,0.0,21182601591.81855,0.0,389518929745.28894,389518929745.28894,389518929745.28894
2020-01,0.5,0.5,1.0,1192641.3162899974,1506040463297.5671,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2745.6990584262508,3.761006289308175,0.0,0.0,0.0,0.0,0.0,64.2291340344596,12.845826806891921,8.563884537927947,0.0,0.0,53.64202138721363,44.193995381062344,44.193995381062344,0.0,31.545023696682456,0.0,560.2882882882882,560.2882882882882,775.7837837837836,43.09909909909909,0.0,0.0,0.0,0.0,0.0,0.0,1726.8809926677943,621.6771573604059,2834.962962962962,2834.962962962962,2834.962962962962,0.0,0.0,0.0,548.0886104273885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4384.708883419108,0.0,0.0,0.0,0.0,0.0,0.0,14085724.73547833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3262900.584380947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457334480.5925925,0.0,0.0,457334480.5925925,0.0,0.0,71839070.34593867,107758605.518908,0.0,0.0,0.0,790229773.8053254,5890803768.36697,0.0,0.0,5890803768.36697,0.0,0.0,0.0,0.0,0.0,5016387583.999999,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,57879221250.88449,57879221250.88449,0.0,13793101506.420223,0.0,0.0,42365203183.6371,0.0,0.0,0.0,389518929745.28894,389518929745.28894,389518929745.28894
2020-02,0.0,0.5,1.0,1262796.6584247032,1712800028772.8906,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49833333333333324,2745.6990584262508,3.761006289308175,0.0,0.0,0.0,0.0,0.0,49.2423360930857,17.127769075855895,8.563884537927947,0.0,0.0,53.64202138721363,44.193995381062344,44.193995381062344,0.0,31.545023696682456,0.0,560.2882882882882,560.2882882882882,646.4864864864863,43.09909909909909,0.0,0.0,34.25553815171178,0.0,0.0,0.0,1726.8809926677943,621.6771573604059,2834.962962962962,2834.962962962962,2834.962962962962,0.0,0.0,0.0,1096.177220854777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4384.708883419108,0.0,0.0,0.0,0.0,0.0,0.0,14085724.73547833,0.0,0.0,0.0,0.0,0.0,298594.49904761894,0.0,0.0,3122589.9001115356,0.0,0.0,0.0,2421036.478764478,0.0,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224824093.40056017,0.0,0.0,0.0,457334480.5925925,0.0,0.0,457334480.5925925,0.0,0.0,107758605.518908,71839070.34593867,143678140.69187734,0.0,0.0,1149425125.5350187,5890803768.36697,0.0,0.0,5890803768.36697,0.0,605895362.8233072,0.0,0.0,0.0,5016387583.999999,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,57879221250.88449,57879221250.88449,4597700502.140075,9195401004.28015,0.0,0.0,42365203183.6371,0.0,0.0,0.0,389518929745.28894,389518929745.28894,389518929745.28894
2020-03,0.0,0.5,1.0,1122485.9741552917,1760482274137.4138,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2197.112114665529,7.52201257861635,0.0,0.0,0.0,0.0,0.0,40.67845155515775,21.40971134481987,17.127769075855895,0.0,0.0,26.821010693606816,44.193995381062344,44.193995381062344,0.0,15.772511848341228,0.0,301.69369369369366,301.69369369369366,603.3873873873873,43.09909909909909,34.25553815171178,0.0,34.25553815171178,0.0,0.0,0.0,1519.655273547659,690.7523970671177,2834.962962962962,2834.962962962962,2834.962962962962,0.0,0.0,0.0,2740.4430521369427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4384.708883419108,0.0,0.0,0.0,0.0,0.0,151314.77992277988,14085724.73547833,0.0,0.0,148168.34782608692,0.0,0.0,0.0,0.0,0.0,3122589.9001115356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457334480.5925925,0.0,0.0,457334480.5925925,0.0,0.0,107758605.518908,107758605.518908,71839070.34593867,0.0,5160065724.691876,646551633.113448,5890803768.36697,5890803768.36697,0.0,5890803768.36697,0.0,0.0,0.0,0.0,0.0,5016387583.999999,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,57879221250.88449,57879221250.88449,4597700502.140075,9195401004.28015,0.0,0.0,21182601591.81855,0.0,0.0,0.0,389518929745.28894,389518929745.28894,389518929745.28894
2020-04,0.0,0.5,2.0,982175.2898858802,1770518897217.4185,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5211.640193674626,0.0,0.0,0.0,0.0,0.0,1100.4365604774187,7.52201257861635,0.0,0.0,0.0,0.0,0.0,40.67845155515775,12.845826806891921,29.973595882747816,0.0,0.0,26.821010693606816,44.193995381062344,44.193995381062344,0.0,15.772511848341228,0.0,129.2972972972973,129.2972972972973,646.4864864864863,43.09909909909909,0.0,0.0,34.25553815171178,0.0,69.07523970671177,0.0,1865.0314720812178,621.6771573604059,2834.962962962962,2834.962962962962,0.0,0.0,0.0,0.0,1644.2658312821654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151314.77992277988,14085724.73547833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3052434.55797683,0.0,0.0,0.0,2421036.478764478,0.0,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457334480.5925925,0.0,0.0,457334480.5925925,0.0,0.0,71839070.34593867,107758605.518908,71839070.34593867,0.0,5088226654.345938,790229773.8053254,5890803768.36697,0.0,0.0,5890803768.36697,0.0,0.0,0.0,0.0,0.0,5016387583.999999,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,0.0,57879221250.88449,0.0,9195401004.28015,0.0,0.0,21182601591.81855,0.0,0.0,0.0,389518929745.28894,389518929745.28894,389518929745.28894
2020-05,0.0,0.5,2.0,771709.2634817631,1708088882000.4846,0.0,0.0,5211.902934702859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2197.112114665529,7.52201257861635,0.0,0.0,0.0,0.0,0.0,42.81942268963974,6.4229134034459605,12.845826806891921,2.140971134481987,0.0,26.821010693606816,44.193995381062344,44.193995381062344,0.0,15.772511848341228,0.0,172.39639639639637,172.39639639639637,689.5855855855855,43.09909909909909,0.0,0.0,34.25553815171178,0.0,0.0,0.0,1726.8809926677943,690.7523970671177,2834.962962962962,2834.962962962962,2834.962962962962,0.0,0.0,0.0,1644.2658312821654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8769.417766838216,0.0,0.0,0.0,0.0,0.0,151314.77992277988,14085724.73547833,0.0,0.0,0.0,0.0,0.0,298594.49904761894,0.0,0.0,3192745.2422462413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457334480.5925925,0.0,0.0,457334480.5925925,0.0,0.0,107758605.518908,107758605.518908,71839070.34593867,0.0,0.0,502873492.42157066,5890803768.36697,0.0,0.0,5890803768.36697,0.0,0.0,0.0,0.0,0.0,0.0,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,0.0,57879221250.88449,0.0,4597700502.140075,0.0,0.0,21182601591.81855,0.0,0.0,0.0,389518929745.28894,389518929745.28894,389518929745.28894
