Month,বড়দিন,ঈদে মিলাদুন্নবী,আশুরা,হিজরী,Email,হিজরত,চেহল্লুম,চল্লিশা,নওরোজ,ইস্টার,কল্যাণ,অবসর,পেনশন,দান,ভাতা,যাকাত,জাকাত,রমজান,ঈদুল ফিতর,ঈদুল আজহা,ক্রিসমাস
2024-03,0.0,0.0,0.0,0.5,14.846615857667565,0.0,0.0,0.0,0.0,0.0,0.1650602409638554,0.1650602409638554,0.3301204819277108,0.2546468401486988,1.7232704402515722,1.7232704402515722,1.7232704402515722,8.366412213740455,8.366412213740455,0.0,0.0
2024-04,0.0,0.0,0.0,0.0,14.268214025634897,0.0,0.0,0.0,0.0,0.0,0.1650602409638554,0.1650602409638554,0.1650602409638554,0.2546468401486988,1.7232704402515722,1.7232704402515722,0.0,8.366412213740455,8.366412213740455,8.366412213740455,0.0
2024-05,0.0,0.0,0.0,0.0,14.295857286329007,0.0,0.0,0.0,0.0,0.0,0.1650602409638554,0.1650602409638554,0.1650602409638554,0.2546468401486988,1.7232704402515722,1.7232704402515722,0.0,8.366412213740455,8.366412213740455,8.366412213740455,0.0
2024-06,0.0,0.0,0.0,0.0,14.254392395287844,0.0,0.0,0.0,0.0,0.0,0.1650602409638554,0.1650602409638554,0.1650602409638554,0.2546468401486988,1.7232704402515722,1.7232704402515722,0.0,8.366412213740455,8.366412213740455,8.366412213740455,0.0
2024-07,0.0,0.0,0.7546468401486988,0.0,14.295857286329007,0.0,0.0,0.0,0.0,0.0,0.1650602409638554,0.1650602409638554,0.1650602409638554,0.2546468401486988,1.7232704402515722,1.7232704402515722,0.0,0.0,0.0,0.0,0.0
2024-08,0.0,0.0,0.0,0.0,14.832794227320512,0.0,0.0,0.0,0.0,0.0,0.1650602409638554,0.1650602409638554,0.1650602409638554,0.2546468401486988,1.7232704402515722,0.0,0.0,8.366412213740455,0.0,0.0,0.0
2024-09,0.0,0.5,0.0,0.0,14.846615857667565,0.027643260694108152,0.0,0.0,0.0,0.0,0.1650602409638554,0.1650602409638554,0.1650602409638554,0.2546468401486988,1.7232704402515722,1.7232704402515722,0.0,8.366412213740455,0.0,0.0,0.0
2024-10,0.0,0.0,0.0,0.0,14.832794227320512,0.0,0.0,0.0,0.0,0.0,0.1650602409638554,0.1650602409638554,0.1650602409638554,0.2546468401486988,1.7232704402515722,0.0,0.0,8.366412213740455,0.0,0.0,0.0
2024-11,0.0,0.0,0.0,0.0,14.86043748801462,0.013821630347054076,0.0,0.0,0.0,0.0,0.1650602409638554,0.1650602409638554,0.1650602409638554,0.2546468401486988,1.7232704402515722,1.7232704402515722,0.0,8.366412213740455,0.0,0.0,0.0
2024-12,0.5,0.0,0.0,0.0,14.832794227320512,0.013821630347054076,0.0,0.0,0.0,0.1650602409638554,0.1650602409638554,0.1650602409638554,0.1650602409638554,0.2546468401486988,1.7232704402515722,1.7232704402515722,1.7232704402515722,8.366412213740455,0.0,0.0,8.366412213740455
2025-01,0.0,0.0,0.0,0.0,14.832794227320512,0.0,0.0,0.0,0.0,0.0,0.1650602409638554,0.1650602409638554,0.1650602409638554,0.2546468401486988,1.7232704402515722,1.7232704402515722,0.0,8.366412213740455,0.0,0.0,0.0
2025-02,0.0,0.0,0.0,0.0,14.30967891667606,0.0,0.0,0.0,0.0,0.0,0.1650602409638554,0.1650602409638554,0.1650602409638554,0.2546468401486988,1.7232704402515722,1.7232704402515722,0.0,8.366412213740455,0.0,0.0,0.0
2025-03,0.0,0.0,0.0,0.0,14.30967891667606,0.0,0.0,0.0,0.0,0.0,0.1650602409638554,0.1650602409638554,0.1650602409638554,0.2546468401486988,1.7232704402515722,1.7232704402515722,1.7232704402515722,8.366412213740455,8.366412213740455,0.0,0.0
2025-04,0.0,0.0,0.0,0.0,14.282035655981952,0.0,0.0,0.0,0.0,0.1650602409638554,0.1650602409638554,0.1650602409638554,0.1650602409638554,0.2546468401486988,1.7232704402515722,1.7232704402515722,0.0,8.366412213740455,8.366412213740455,8.366412213740455,0.0
2025-05,0.0,0.0,0.0,0.0,14.282035655981952,0.0,0.0,0.0,0.0,0.0,0.1650602409638554,0.1650602409638554,0.1650602409638554,0.2546468401486988,1.7232704402515722,1.7232704402515722,0.0,8.366412213740455,0.0,8.366412213740455,0.0
2025-06,0.0,0.0,0.7546468401486988,0.0,14.295857286329007,0.0,0.0,0.0,0.0,0.0,0.1650602409638554,0.1650602409638554,0.1650602409638554,0.2546468401486988,1.7232704402515722,1.7232704402515722,0.0,8.366412213740455,0.0,8.366412213740455,0.0
2025-07,0.0,0.0,0.7546468401486988,0.0,14.254392395287844,0.013821630347054076,0.0,0.0,0.0,0.0,0.1650602409638554,0.1650602409638554,0.1650602409638554,0.2546468401486988,1.7232704402515722,0.0,0.0,0.0,0.0,0.0,0.0
2025-08,0.0,0.5,0.0,0.0,14.30967891667606,0.0,0.0,0.0,0.0,0.1650602409638554,0.1650602409638554,0.1650602409638554,0.1650602409638554,0.2546468401486988,1.7232704402515722,1.7232704402515722,0.0,8.366412213740455,8.366412213740455,0.0,0.0
2025-09,0.0,0.5,0.2546468401486988,0.5,14.268214025634897,0.013821630347054076,0.0,0.26155765532222586,0.006910815173527038,0.1650602409638554,0.1650602409638554,0.1650602409638554,0.1650602409638554,0.2546468401486988,1.7232704402515722,1.7232704402515722,0.0,8.366412213740455,8.366412213740455,0.0,0.0
