Month,disease,failure,dropout,dropout(2),Email,returnee,exile,civil war,violence,conflict,fight,killing,battle,massacre,massacre(2),injury,butchery,explosion,car bomb,corpse,abduction,ambush,suicide,suicide bomber,suicide bomber(2),rape,persecution,assassination,terror,militia,military base,attack,assault,gang,gang(2),crime,theft,clash,fighter,mortar,rocket,siege,siege(2),blockade,shelling,inadequate,adequate,availability,lack,shelling(2),shells,shells(2),force,bomb,warring,gun,soldiers,rebel,unrest,troubled,insurgent,dead,revolutionary,killed,crisis,victim,arrest,detention,detainee,prisoner,detention centre,indiscriminate,checkpoint,operation,torture,elements,execute,withdrawal,feud,weapons,kidnapping,body,ransom,ammunition,resource,shortage,education,health,martyr,martyred,roadside bomb,injured,rounds,patrol,target,scared,stressed,stressed(2),hiding,scare,cry,cry(2),violent,infection,virus,contaminated,death,protection,neglect,employment,health care,necessary care,scattered,homeless,IDPs,IDPs(2),flee,displacement,refugee,displace,displace(2),migration,evacuate,release,eviction,relocation,expel,expel(2),deport,move,run away from,returnee(2),food scarcity,food shortage,nutrition
2012-06,0.0,0.0,0.0,0.0,47040796166.57085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.934701953994562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.74969082364584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531.8209250556524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9412.735336787568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815559.1111111116,0.0,0.0,0.0,0.0,4635809.68421053,1545269.8947368432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24661223.081297867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167315693.57407874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297759902.3884902,0.0,0.0,0.0,0.0,0.0,6590310473.862302,0.0,0.0,0.0,0.0,0.0
2012-07,0.0,0.0,0.0,0.0,45099278999.7758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.945584961662135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2106.253771951522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8557.032124352334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223338.6666666674,0.0,0.0,0.0,0.0,8756529.403508777,1545269.8947368432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46239793.2774335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297759902.3884902,0.0,0.0,0.0,0.0,0.0,5829890034.5704975,0.0,0.0,0.0,0.0,0.0
2012-08,0.0,0.0,0.0,0.0,27778187102.973938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.425179322285437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.72792480831069,0.0,0.0,0.0,0.0,0.0,0.0,405.73584905660397,0.0,0.0,0.0,0.0,3191.2935938659425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10268.4385492228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147054.80880534265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223338.6666666674,0.0,0.0,0.0,0.0,3090539.7894736864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30826528.851622336,0.0,40074487.50710903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297759902.3884902,0.0,0.0,0.0,0.0,0.0,4309049155.98689,0.0,0.0,0.0,0.0,0.0
2012-09,0.5,0.0,0.0,0.0,39956327631.57349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.441503833786797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233.90551570616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8557.032124352334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815559.1111111116,0.0,0.0,0.0,0.0,2060359.859649124,1545269.8947368432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21578570.196135633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297759902.3884902,0.0,0.0,0.0,0.0,0.0,4309049155.98689,0.0,0.0,0.0,0.0,0.0
2012-10,0.0,0.0,0.0,0.5,26030592243.176582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.94830571357903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.9502844422468,0.0,2170.079643828841,2808.3383626020295,0.0,0.0,0.0,0.0,0.0,8129.180518134717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214454.92950779136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223338.6666666674,0.0,0.0,0.0,0.0,2575449.824561405,1030179.929824562,0.0,0.0,0.0,1372511.5488498649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13861830.924590172,0.0,0.0,0.0,0.0,0.0,30826528.851622336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648879951.1942451,0.0,0.0,0.0,0.0,0.0,3295155236.931151,0.0,0.0,0.0,0.0,0.0
2012-11,0.0,0.0,0.0,0.0,28040098512.35643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.45510759337126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723.2985406876091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12407.696580310883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815559.1111111116,0.0,0.0,0.0,0.0,3605629.7543859673,1545269.8947368432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13861830.924590172,13861830.924590172,0.0,18495917.3109734,21578570.196135633,0.0,24661223.081297867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297759902.3884902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12,0.0,0.0,0.0,0.0,34554101412.570175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.414296314617864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.94823529411766,56.922352941176484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.8656937917394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6845.625699481867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183818.5110066783,0.0,77612.26020281973,0.0,0.0,0.0,0.0,0.0,815559.1111111116,0.0,0.0,0.0,0.0,8241439.438596496,1545269.8947368432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9696923.009174317,0.0,13861830.924590172,13861830.924590172,0.0,0.0,18495917.3109734,0.0,30826528.851622336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297759902.3884902,0.0,0.0,0.0,0.0,0.0,2281261317.875412,0.0,0.0,0.0,0.0,0.0
2013-01,0.5,0.0,0.0,0.0,35407426187.8076,0.0,0.0,0.0,0.0,0.0,0.0,0.696132596685083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.39253029928272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.743058823529424,0.0,45.53788235294119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723.2985406876091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5134.2192746114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165436.6599060105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815559.1111111116,0.0,0.0,0.0,0.0,4635809.68421053,1545269.8947368432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13861830.924590172,13861830.924590172,0.0,0.0,24661223.081297867,0.0,30826528.851622336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648879951.1942451,0.0,1297759902.3884902,0.0,0.0,0.0,0.0,0.0,3295155236.931151,0.0,0.0,0.0,0.0,0.0
2013-02,0.0,0.0,0.0,0.0,33193510805.245186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.90749443482563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.743058823529424,0.0,0.0,75.79322285431613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467.9950531783336,0.0,0.0,0.0,0.0,0.0,8925.9125934033,0.0,0.0,6845.625699481867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815559.1111111116,0.0,0.0,0.0,0.0,4120719.719298248,1545269.8947368432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24661223.081297867,0.0,46239793.2774335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297759902.3884902,0.0,0.0,0.0,0.0,0.0,2788208277.403281,0.0,0.0,0.0,0.0,0.0
2013-03,0.0,0.0,0.0,0.0,40920613871.8289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.433341578036114,0.0,0.0,0.0,0.0,0.0,19.29186602870814,0.0,0.0,0.0,0.0,0.0,0.0,107.70615879297554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1914.7761563195656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8984.88373056995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30636.41850111305,0.0,128672.9577046748,0.0,0.0,0.0,0.0,0.0,131332.58051689868,0.0,815559.1111111116,0.0,0.0,0.0,0.0,3605629.7543859673,2060359.859649124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21578570.196135633,0.0,30826528.851622336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297759902.3884902,0.0,0.0,0.0,0.0,0.0,6083363514.334433,0.0,0.0,0.0,0.0,4638978874.222345
2013-04,0.0,0.0,0.0,0.0,29056144003.230957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.94014345782835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.15341176470589,30.358588235294125,37.94823529411766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2361.5572594607975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6845.625699481867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73527.40440267132,0.0,0.0,0.0,0.0,0.0,815559.1111111116,0.0,0.0,515089.964912281,0.0,3605629.7543859673,2060359.859649124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24661223.081297867,0.0,24661223.081297867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648879951.1942451,0.0,0.0,0.0,0.0,0.0,2281261317.875412,0.0,0.0,0.0,0.0,0.0
2013-05,0.5,0.0,0.0,0.0,34055252659.749084,0.0,0.0,0.0,0.0,0.696132596685083,0.0,1.392265193370166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.40341330695029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.77145683898098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.343309423696,0.0,0.0,2680.686618847392,0.0,0.0,0.0,0.0,0.0,8129.180518134717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140927.52510512003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223338.6666666674,0.0,0.0,1030179.929824562,0.0,9786709.33333334,1030179.929824562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13861830.924590172,13861830.924590172,0.0,0.0,0.0,0.0,30826528.851622336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297759902.3884902,0.0,0.0,0.0,0.0,0.0,3548628716.6950855,0.0,0.0,0.0,0.0,0.0
2013-06,0.5,0.0,0.0,0.0,38852632457.661316,0.0,0.0,0.0,0.0,0.0,0.696132596685083,0.0,0.696132596685083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.917073170731708,0.0,0.0,24.93198120207767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.78233984664855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2297.731387583479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15830.509430051818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223338.6666666674,0.0,0.0,0.0,0.0,5665989.614035091,1545269.8947368432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13861830.924590172,0.0,0.0,0.0,0.0,49322446.162595734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297759902.3884902,0.0,0.0,0.0,0.0,0.0,3548628716.6950855,0.0,0.0,0.0,0.0,0.0
2013-07,0.5,0.0,0.0,0.0,34554101844.55238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.912935938659416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2297.731387583479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5989.922487046633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104163.82290378437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815559.1111111116,0.0,0.0,0.0,0.0,3605629.7543859673,1545269.8947368432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13861830.924590172,0.0,0.0,18495917.3109734,0.0,40074487.50710903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946639853.5827353,0.0,0.0,0.0,0.0,0.0,3802102196.45902,0.0,0.0,0.0,0.0,0.0
2013-08,0.5,0.0,0.0,0.0,43973677869.36539,0.0,0.0,0.0,0.0,0.0,0.696132596685083,0.0,0.696132596685083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.430620826119224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.56376470588236,0.0,0.0,71.8041058619837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2361.5572594607975,0.0,0.0,1787.124412564928,0.0,0.0,0.0,0.0,0.0,6845.625699481867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104163.82290378437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815559.1111111116,0.0,0.0,0.0,0.0,8241439.438596496,1030179.929824562,0.0,0.0,0.0,0.0,2911748.23140496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13861830.924590172,0.0,0.0,0.0,24661223.081297867,0.0,24661223.081297867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357913941.33333355,0.0,0.0,0.0,1297759902.3884902,0.0,0.0,0.0,0.0,0.0,3041681757.1672163,0.0,0.0,0.0,0.0,0.0
2013-09,0.5,0.0,0.0,0.0,30135380637.3798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696132596685083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.918377442493203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.56376470588236,0.0,0.0,0.0,59.83675488498641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3127.467721988624,0.0,0.0,2042.4279000742033,0.0,0.0,0.0,0.0,0.0,6417.77409326425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79654.68810289392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815559.1111111116,0.0,0.0,0.0,0.0,3090539.7894736864,1545269.8947368432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13861830.924590172,0.0,0.0,0.0,27743875.9664601,0.0,24661223.081297867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648879951.1942451,0.0,1946639853.5827353,0.0,0.0,0.0,0.0,0.0,3802102196.45902,0.0,0.0,0.0,0.0,0.0
2013-10,0.5,0.0,0.0,0.0,30735341977.293137,0.0,0.0,0.0,0.0,0.0,0.696132596685083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.921098194410096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.79322285431613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.47266881029,0.0,0.0,1787.124412564928,0.0,0.0,0.0,0.0,0.0,9840.586943005184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91909.25550333915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815559.1111111116,0.0,0.0,0.0,0.0,2575449.824561405,1545269.8947368432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15413264.425811168,0.0,24661223.081297867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297759902.3884902,0.0,0.0,0.0,0.0,0.0,3802102196.45902,0.0,0.0,0.0,0.0,0.0
2013-11,0.5,0.0,0.0,0.0,38024170839.75785,0.0,0.0,0.0,0.0,0.0,0.696132596685083,0.0,0.696132596685083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.912935938659416,0.0,0.0,0.0,0.0,0.0,19.29186602870814,0.0,0.0,0.0,0.0,0.0,0.0,67.81498886965127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978.6020281968845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5989.922487046633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79654.68810289392,0.0,0.0,0.0,131332.58051689868,0.0,0.0,0.0,815559.1111111116,0.0,0.0,0.0,0.0,3605629.7543859673,1030179.929824562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40074487.50710903,0.0,27743875.9664601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297759902.3884902,0.0,0.0,0.0,0.0,0.0,3548628716.6950855,0.0,0.0,0.0,0.0,0.0
2013-12,0.5,0.0,0.0,0.0,35133974203.83017,0.0,0.0,0.0,0.0,0.0,0.0,0.696132596685083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.929260450160776,0.0,0.0,0.0,0.0,0.0,19.29186602870814,0.0,0.0,0.0,22.768941176470594,0.0,43.880286915656704,63.82587187731884,0.0,43.880286915656704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978.6020281968845,829.736334405145,0.0,1531.8209250556524,0.0,0.0,0.0,0.0,0.0,12835.5481865285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73527.40440267132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223338.6666666674,0.0,0.0,515089.964912281,515089.964912281,10816889.263157902,1545269.8947368432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13861830.924590172,13861830.924590172,0.0,0.0,24661223.081297867,0.0,49322446.162595734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297759902.3884902,0.0,0.0,0.0,0.0,0.0,4562522635.750824,0.0,0.0,0.0,0.0,0.0
2014-01,0.5,0.0,0.0,0.0,38852632457.661316,0.0,0.0,0.0,0.0,0.0,0.696132596685083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.945584961662135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.86940390798913,67.81498886965127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2170.079643828841,0.0,0.0,3063.641850111305,0.0,0.0,0.0,0.0,0.0,7273.477305699484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104163.82290378437,0.0,65357.692802374506,0.0,0.0,0.0,0.0,0.0,815559.1111111116,0.0,0.0,0.0,0.0,4120719.719298248,1545269.8947368432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13861830.924590172,13861830.924590172,0.0,0.0,21578570.196135633,0.0,30826528.851622336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648879951.1942451,0.0,0.0,0.0,0.0,0.0,4055575676.2229548,0.0,0.0,0.0,0.0,0.0
2014-02,0.0,0.0,0.0,0.0,40683675668.45366,0.0,0.0,0.0,0.0,0.0,0.696132596685083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.460549097205048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8041058619837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.47266881029,0.0,0.0,1787.124412564928,0.0,0.0,0.0,0.0,0.0,7273.477305699484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110291.10660400699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223338.6666666674,0.0,0.0,0.0,0.0,4635809.68421053,1545269.8947368432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13861830.924590172,13861830.924590172,0.0,0.0,24661223.081297867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297759902.3884902,0.0,0.0,0.0,0.0,0.0,4055575676.2229548,0.0,0.0,0.0,0.0,0.0
2014-03,0.5,0.0,0.0,0.0,31261077384.342354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696132596685083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.934701953994562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.768941176470594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2042.4279000742033,0.0,0.0,1914.7761563195656,0.0,0.0,0.0,0.0,0.0,5562.0708808290165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85781.97180311654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815559.1111111116,0.0,0.0,0.0,0.0,2575449.824561405,1030179.929824562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18495917.3109734,0.0,21578570.196135633,26886222.14308428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946639853.5827353,0.0,0.0,0.0,0.0,0.0,6843783953.626236,0.0,0.0,0.0,0.0,0.0
