Month,Christmas,Mawlid,Ashoura,Hijra,Email,Arba'een,Arba'een(2),Nowruz,Easter,welfare,retirement,pension,charity,Ashura,Arbaeen,Arbaeen(2),allowance,zaka,zaka(2),Ramadan,Eid al-Fitr,Eid al-Adha
2018-02,7.4178743961352644,0.0,0,0.6549591887212466,26.622172230351005,0.0,0.0,0.0,0.0,0.3565737051792829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9178743961352644,0.0,0.0
2018-03,0.0,0.0,0,0.6770962156814246,27.197734931315633,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.0,0.0,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2018-04,7.4178743961352644,0.0,0,0.6992332426416028,27.48551628179795,0.0,0.0,0.0,0.0,0.3565737051792829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9178743961352644,0.0,0.0
2018-05,0.0,0.0,0,0.6770962156814246,26.909953580833317,0.0,0.0,0.0,0.0,0.3565737051792829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.671497584541058,0.0,0.0
2018-06,0.0,0.0,0,0.6770962156814246,25.758828178904057,0.0,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.0,0.17709621568142467,0.0,0.08854810784071233,0.0,0.0,0.0,0.0,6.9178743961352644,0.0,0.0
2018-07,7.4178743961352644,0.0,0,0.6770962156814246,25.758828178904057,0.0,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.0,0.0,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2018-08,7.4178743961352644,0.0,0,0.6992332426416028,28.774226393121143,0.0,0.0,0.0,0.0,0.3565737051792829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9178743961352644,0.0,0.0
2018-09,7.4178743961352644,0.0,0,0.6992332426416028,28.774226393121143,0.0,0.0,0.0,0.0,0.3565737051792829,0.0,0.3565737051792829,0.08854810784071233,0.17709621568142467,0.0,0.0,0.17709621568142467,0.0,0.0,0.0,0.0,0.0
2018-10,7.4178743961352644,0.0,0,0.7213702696017809,26.909953580833317,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.0,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2018-11,7.4178743961352644,0.0,0,0.6992332426416028,27.48551628179795,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.0,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.35419243136284934,0.0,0.0,0.0,0.0,0.0
2018-12,14.335748792270529,0.0,0,0.7213702696017809,24.895484127457113,0.0,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9178743961352644,0.0,0.0
2019-01,7.4178743961352644,0.0,0,0.7435072965619589,25.47104682842174,0.0,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.0,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2019-02,7.4178743961352644,0.0,0,0.6549591887212466,27.197734931315633,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.0,0.3565737051792829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9178743961352644,0.0,0.0
2019-03,7.4178743961352644,0.0,0,0.6549591887212466,30.500914496015035,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.0,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
