Month,shias,alawi,alawi(2),shiite,Email,church,men,women,young men,Email_file1,elderly,elderly(2),pilgrim,pilgrims,Email_file2,sectarian,discrimination,marginalisation,threat,Email_file3,threats,harassment,identity,priest,Email_file4,priest_file5,priest(2),priest(3),persecution,Email_file5,civilian,civilian(2),sheikh,ayatollah,Email_file6,imam,tribe,clan,clan(2),Email_file7,teacher,lawyer,businessman,professor,Email_file8,officer,officers,judge,judge(2),Email_file9,minister,employee,employee(2),worker,Email_file10,Kurd,Faili Kurd,Fayli Kurd,Christian,Email_file11,doctor,nurse,nurse(2),engineer,Email_file12,director,journalist,human rights,children,Email_file13,children_file14,child,security guard,security guard(2),Email_file14,factory,guard,racism,Email_file15,Christian_file16,Yezidi,Turkmen,Shabak,Email_file16,Mandean,Armenian,Chaldeans,Chaldeans(2),Email_file17,Syriacs,Assyrian,Circassian,Baha'i,Email_file18,Roma,Roma(2),Marsh Arabs,Jews,Email_file19,Sabeans,Gypsy,Black Iraqis,religion,Email_file20,sect,minorit,shrine,mosque,Email_file21,temple,procession,funeral,funeral(2),Email_file22,ethnic,ethnic(2),sunni,shia,Email_file23
2015-03,0.0,0.0,0.0,0.0,24,1.0,13,24,0.5,15,0.5,0.5,0.0,0.0,24,0.0,1.0,0.0,0.5,24,0.5,1.0,1,0.5,24,0.5,0.5,0.5,0.0,24,0.0,0.0,8,0.0,24,2,1.0,3.0,4.0,24,22,1.0,1.0,3,24,8,1.0,2,2,24,4,3,3,3,24,0.0,0,0,2,24,13,4,4,5,24,5,1.0,2.0,9,24,9,13,0.5,0.5,24,9,2,0.5,24,2,0,0.0,0,24,0,0.0,0.0,0.0,24,0,0.0,0,0.0,24,1,1,0,0.5,24,0,0.5,0.0,4,24,0.0,0,0.0,3,24,5,0.0,0.5,0.5,24,0.5,0.5,1.0,1.0,24
2015-04,0.0,0.0,0.0,0.0,24,1.0,13,24,0.5,15,0.5,0.5,0.0,0.0,24,0.0,1.0,0.0,1.0,24,0.5,2.0,1,0.5,24,0.5,0.5,0.5,0.0,24,0.5,0.5,6,0.0,24,2,0.5,4.0,4.0,24,24,1.0,1.0,3,24,8,1.0,2,2,24,5,3,3,3,24,0.0,0,0,2,24,15,4,4,5,24,5,0.5,1.0,9,24,9,14,0.0,0.0,24,9,1,0.5,24,2,0,0.0,0,24,0,0.5,0.0,0.0,24,0,0.0,0,0.0,24,1,1,0,0.5,24,0,0.5,0.0,4,24,0.5,0,0.5,3,24,5,0.0,0.5,0.5,24,1.0,1.0,1.0,1.0,24
2015-05,0.0,0.0,0.0,0.0,24,1.0,14,23,0.5,15,0.5,0.5,0.5,0.0,24,0.0,0.5,0.0,1.0,24,0.5,0.5,2,0.5,24,0.5,0.5,0.5,0.0,24,0.0,0.0,7,0.0,24,2,0.5,5.0,5.0,24,27,1.0,0.5,3,24,9,1.0,2,2,24,5,3,3,3,24,0.0,0,0,2,24,16,4,4,4,24,5,1.0,2.0,9,24,9,14,0.5,0.5,24,9,2,0.5,24,2,0,0.0,0,24,0,0.5,0.0,0.0,24,0,0.0,0,0.0,24,1,1,0,0.5,24,0,0.5,0.0,4,24,0.0,0,0.5,4,24,5,0.0,0.5,0.5,24,1.0,1.0,2.0,1.0,24
2015-06,0.0,0.0,0.0,0.0,24,1.0,14,21,0.5,15,0.5,0.5,0.5,0.0,24,0.0,1.0,0.0,1.0,24,0.5,0.5,1,0.5,24,0.5,0.5,0.5,0.0,24,0.0,0.0,6,0.0,24,2,0.5,5.0,5.0,24,25,1.0,0.5,3,24,12,1.0,3,3,24,5,3,3,3,24,0.0,0,0,2,24,14,4,4,5,24,5,1.0,2.0,8,24,8,14,0.5,0.5,24,9,2,0.0,24,2,0,0.0,0,24,0,0.0,0.0,0.0,24,0,0.0,0,0.0,24,1,1,0,0.5,24,0,0.5,0.0,4,24,0.0,0,0.0,4,24,5,0.0,0.5,0.5,24,1.0,1.0,2.0,1.0,24
2015-07,0.0,0.0,0.0,0.0,21,1.0,16,24,0.5,13,0.5,0.5,0.5,0.0,21,0.0,0.5,0.0,0.5,21,0.5,0.5,1,0.5,21,0.5,0.5,0.5,0.0,21,0.0,0.0,6,0.0,21,2,1.0,6.0,6.0,21,27,1.0,0.5,2,21,9,1.0,2,2,21,5,3,2,3,21,0.0,0,0,3,21,16,4,4,4,21,5,1.0,1.0,9,21,9,15,0.0,0.0,21,8,2,0.5,21,3,0,0.0,0,21,0,0.5,0.0,0.0,21,0,0.0,0,0.0,21,2,2,0,0.5,21,0,0.5,0.0,4,21,0.0,0,0.0,4,21,6,0.0,0.5,0.5,21,1.0,1.0,2.0,1.0,21
2015-08,0.0,0.0,0.0,0.0,24,1.0,14,24,0.5,15,0.5,0.5,0.5,0.5,24,0.0,1.0,0.0,0.5,24,0.5,0.5,1,0.5,24,0.5,0.5,0.5,0.0,24,0.5,0.5,12,0.0,24,2,1.0,7.0,7.0,24,28,1.0,0.5,3,24,11,1.0,2,2,24,7,3,3,3,24,0.0,0,0,2,24,17,4,4,5,24,5,1.0,1.0,10,24,10,16,0.5,0.5,24,10,2,0.5,24,2,0,0.0,0,24,0,0.0,0.0,0.0,24,0,0.0,0,0.0,24,2,2,0,0.5,24,0,0.5,0.0,4,24,0.0,0,0.5,3,24,5,0.0,0.5,0.5,24,0.5,0.5,2.0,1.0,24
2015-09,0.0,0.0,0.0,0.0,22,1.0,15,22,0.5,14,0.5,0.5,0.5,0.5,22,0.0,0.5,0.0,0.5,22,0.5,0.5,1,0.5,22,0.5,0.5,0.5,0.0,22,0.5,0.5,9,0.5,22,2,0.5,9.0,9.0,22,24,1.0,1.0,3,22,22,1.0,2,2,22,8,2,2,3,22,0.0,0,0,2,22,17,4,4,4,22,5,1.0,1.0,9,22,9,15,0.5,0.5,22,8,2,0.5,22,2,0,0.0,0,22,0,0.5,0.0,0.0,22,0,0.0,0,0.0,22,3,3,0,1.0,22,0,0.5,0.0,4,22,0.0,0,0.0,3,22,6,0.0,0.5,0.5,22,1.0,1.0,2.0,1.0,22
2015-10,0.0,0.0,0.0,0.0,23,1.0,13,23,0.5,14,0.5,0.5,0.0,0.0,23,0.0,0.5,0.0,1.0,23,0.5,0.5,2,0.5,23,0.5,0.5,0.5,0.0,23,0.5,0.5,8,0.0,23,2,1.0,9.0,9.0,23,30,1.0,0.5,3,23,8,1.0,2,2,23,5,3,3,3,23,0.0,0,0,2,23,17,4,4,5,23,6,1.0,1.0,9,23,9,14,0.5,0.5,23,9,2,0.5,23,2,0,0.0,0,23,0,0.5,0.0,0.0,23,0,0.0,0,0.0,23,1,1,0,1.0,23,0,0.5,0.0,4,23,0.0,0,0.5,3,23,5,0.0,0.5,0.5,23,0.5,0.5,2.0,2.0,23
2015-11,0.0,0.0,0.0,0.0,23,1.0,13,22,0.5,15,0.5,0.5,0.0,0.0,23,0.0,1.0,0.0,1.0,23,0.5,0.5,1,0.5,23,0.5,0.5,0.5,0.0,23,0.5,0.5,8,0.0,23,2,1.0,9.0,9.0,23,32,1.0,1.0,3,23,8,1.0,2,2,23,5,3,3,3,23,0.0,0,0,2,23,16,4,4,4,23,6,1.0,2.0,9,23,9,13,0.5,0.5,23,9,2,0.5,23,2,0,0.0,0,23,0,0.5,0.0,0.0,23,0,0.0,0,0.0,23,3,3,0,0.5,23,0,0.5,0.0,4,23,0.0,0,0.0,3,23,4,0.0,1.0,1.0,23,0.5,0.5,1.0,1.0,23
2015-12,0.0,0.0,0.0,0.0,32,1.0,14,23,0.5,20,0.5,0.5,0.0,0.0,32,0.0,0.5,0.0,1.0,32,0.5,0.5,2,0.5,32,0.5,0.5,0.5,0.0,32,0.5,0.5,9,0.0,32,2,1.0,11.0,11.0,32,26,1.0,0.5,3,32,9,1.0,2,2,32,6,3,3,3,32,0.0,0,0,2,32,16,4,4,5,32,6,1.0,2.0,9,32,9,13,0.5,0.5,32,9,2,0.5,32,2,0,0.0,0,32,0,0.0,0.0,0.0,32,0,0.0,0,0.0,32,1,1,0,0.5,32,0,0.5,0.0,4,32,0.0,0,0.0,3,32,6,0.0,0.5,0.5,32,0.5,0.5,2.0,1.0,32
2016-01,0.0,0.0,0.0,0.0,24,1.0,14,22,0.5,15,0.5,0.5,0.5,0.0,24,0.0,0.5,0.0,0.5,24,0.5,0.5,1,0.5,24,0.5,0.5,0.5,0.0,24,0.5,0.5,6,0.0,24,2,0.5,11.0,11.0,24,32,1.0,0.5,2,24,9,1.0,2,2,24,4,2,2,3,24,0.0,0,0,2,24,16,4,4,4,24,5,1.0,1.0,9,24,9,11,0.5,0.5,24,7,2,0.5,24,2,0,0.0,0,24,0,0.5,0.0,0.0,24,0,0.0,0,0.0,24,1,1,0,0.5,24,0,0.5,0.0,3,24,0.0,0,0.5,3,24,4,0.0,0.5,0.5,24,0.5,0.5,2.0,1.0,24
2016-02,0.0,0.0,0.0,0.0,18,1.0,13,25,0.5,12,0.5,0.5,0.5,0.0,18,0.0,0.5,0.0,1.0,18,0.5,0.5,1,0.5,18,0.5,0.5,0.5,0.0,18,0.5,0.5,6,0.0,18,2,1.0,10.0,10.0,18,23,1.0,0.5,2,18,10,1.0,2,2,18,4,3,3,2,18,0.0,0,0,2,18,22,4,4,4,18,4,0.5,1.0,8,18,8,13,0.5,0.5,18,7,2,0.5,18,2,0,0.0,0,18,0,0.5,0.0,0.0,18,0,0.0,0,0.0,18,2,2,0,0.5,18,0,0.5,0.0,3,18,0.0,0,0.5,3,18,4,0.0,0.5,0.5,18,0.5,0.5,2.0,1.0,18
2016-03,0.0,0.0,0.0,0.0,19,1.0,13,30,0.5,12,0.5,0.5,0.0,0.0,19,0.0,1.0,0.0,1.0,19,0.5,0.5,1,0.5,19,0.5,0.5,0.5,0.0,19,0.5,0.5,9,0.0,19,2,1.0,10.0,10.0,19,25,1.0,0.5,2,19,10,1.0,2,2,19,4,3,3,2,19,0.0,0,0,2,19,17,5,5,4,19,5,1.0,1.0,9,19,9,13,0.5,0.5,19,7,2,0.5,19,2,0,0.0,0,19,0,0.0,0.0,0.0,19,0,0.0,0,0.0,19,2,2,0,0.5,19,0,0.5,0.0,4,19,0.0,0,0.5,2,19,4,0.0,0.5,0.5,19,0.5,0.5,1.0,0.5,19
2016-04,0.0,0.0,0.0,0.5,20,1.0,13,27,0.5,12,0.5,0.5,0.5,0.0,20,0.0,1.0,0.0,0.5,20,0.5,0.5,1,0.5,20,0.5,0.5,0.5,0.0,20,0.5,0.5,6,0.0,20,2,1.0,9.0,9.0,20,28,1.0,0.5,2,20,10,1.0,2,2,20,4,3,3,3,20,0.0,0,0,2,20,18,5,5,4,20,6,0.5,1.0,9,20,9,13,0.5,0.5,20,7,1,0.5,20,2,0,0.0,0,20,0,0.5,0.0,0.0,20,0,0.0,0,0.0,20,1,1,0,0.5,20,0,0.0,0.0,3,20,0.0,0,0.5,2,20,4,0.0,0.5,0.5,20,1.0,1.0,1.0,0.5,20
2016-05,0.0,0.0,0.0,0.0,17,1.0,14,25,0.5,11,0.5,0.5,0.5,0.0,17,0.0,0.5,0.0,0.5,17,0.5,0.5,2,0.5,17,0.5,0.5,0.5,0.0,17,0.5,0.5,6,0.0,17,2,1.0,10.0,10.0,17,33,1.0,0.5,2,17,7,1.0,2,2,17,4,2,2,3,17,0.0,0,0,1,17,18,6,6,4,17,4,1.0,1.0,8,17,8,12,0.5,0.5,17,6,1,0.5,17,1,0,0.0,0,17,0,0.5,0.0,0.0,17,0,0.0,0,0.0,17,1,1,0,0.5,17,0,0.5,0.0,3,17,0.0,0,0.5,3,17,4,0.0,0.5,0.5,17,0.5,0.5,2.0,0.5,17
2016-06,0.0,0.0,0.0,0.0,18,1.0,16,24,0.5,11,0.5,0.5,0.5,0.0,18,0.0,0.5,0.0,0.5,18,0.5,0.5,2,0.5,18,0.5,0.5,0.5,0.0,18,0.0,0.0,7,0.0,18,2,1.0,10.0,10.0,18,29,1.0,0.5,2,18,9,1.0,2,2,18,4,2,2,2,18,0.0,0,0,2,18,18,6,6,4,18,4,0.5,1.0,8,18,8,13,0.5,0.5,18,6,1,0.5,18,2,0,0.0,0,18,0,0.5,0.0,0.0,18,0,0.0,0,0.0,18,1,1,0,0.5,18,0,0.5,0.0,4,18,0.0,0,0.5,3,18,4,0.0,1.0,1.0,18,0.5,0.5,2.0,0.5,18
2016-07,0.0,0.0,0.0,0.0,16,0.5,15,25,0.5,10,0.5,0.5,0.5,0.0,16,0.0,0.5,0.0,1.0,16,0.5,0.5,2,0.5,16,0.5,0.5,0.5,0.0,16,0.5,0.5,6,0.0,16,2,1.0,8.0,8.0,16,30,1.0,0.5,2,16,7,1.0,1,1,16,4,2,2,2,16,0.0,0,0,2,16,18,6,6,4,16,4,0.5,1.0,6,16,6,11,0.5,0.5,16,5,1,0.5,16,2,0,0.0,0,16,0,0.0,0.0,0.0,16,0,0.0,0,0.0,16,1,1,0,0.5,16,0,0.5,0.0,4,16,0.0,0,0.0,3,16,4,0.0,0.5,0.5,16,0.5,0.5,2.0,0.5,16
2016-08,0.0,0.0,0.0,0.0,17,0.5,12,23,0.5,11,0.5,0.5,0.5,0.5,17,0.0,0.5,0.0,0.5,17,0.5,0.5,2,0.5,17,0.5,0.5,0.5,0.5,17,0.5,0.5,10,0.0,17,2,1.0,8.0,8.0,17,30,1.0,0.5,2,17,7,1.0,2,2,17,4,2,2,3,17,0.0,0,0,1,17,18,5,5,4,17,3,0.5,1.0,7,17,7,13,0.5,0.5,17,6,1,0.5,17,1,0,0.0,0,17,0,0.0,0.0,0.0,17,0,0.0,0,0.0,17,1,1,0,0.5,17,0,0.5,0.0,3,17,0.0,0,0.5,2,17,3,0.0,0.5,0.5,17,0.5,0.5,1.0,0.5,17
2016-09,0.0,0.0,0.0,0.0,16,1.0,12,23,0.5,10,0.5,0.5,0.5,0.0,16,0.0,0.5,0.0,0.5,16,0.5,0.5,1,0.5,16,0.5,0.5,0.5,0.0,16,0.0,0.0,8,0.0,16,2,1.0,8.0,8.0,16,28,1.0,0.5,2,16,6,1.0,2,2,16,4,2,2,2,16,0.0,0,0,1,16,18,6,6,3,16,3,0.5,1.0,7,16,7,11,0.5,0.5,16,6,1,0.5,16,1,0,0.0,0,16,0,0.5,0.0,0.0,16,0,0.0,0,0.0,16,1,1,0,0.5,16,0,0.5,0.0,3,16,0.0,0,0.0,2,16,4,0.0,0.5,0.5,16,0.5,0.5,2.0,0.5,16
2016-10,0.0,0.0,0.0,0.0,17,0.5,11,22,0.5,11,0.5,0.5,0.5,0.0,17,0.0,0.5,0.0,0.5,17,0.5,0.5,1,0.5,17,0.5,0.5,0.5,0.0,17,0.5,0.5,8,0.0,17,2,0.5,8.0,8.0,17,30,1.0,0.5,2,17,7,1.0,2,2,17,4,2,2,2,17,0.0,0,0,1,17,19,5,5,3,17,3,0.5,1.0,8,17,8,11,0.5,0.5,17,6,1,0.5,17,1,0,0.0,0,17,0,0.5,0.0,0.0,17,0,0.0,0,0.0,17,1,1,0,0.5,17,0,0.5,0.0,3,17,0.0,0,0.5,2,17,3,0.0,0.5,0.5,17,0.5,0.5,2.0,1.0,17
2016-11,0.0,0.0,0.0,0.0,17,1.0,11,23,0.5,11,0.5,0.5,0.0,0.0,17,0.0,1.0,0.0,0.5,17,0.5,0.5,1,0.5,17,0.5,0.5,0.5,0.5,17,0.5,0.5,7,0.0,17,1,0.5,7.0,7.0,17,29,1.0,0.5,2,17,7,1.0,2,2,17,4,2,2,2,17,0.5,0,0,1,17,32,5,5,4,17,3,0.5,1.0,9,17,9,12,0.5,0.5,17,6,1,0.5,17,1,0,0.0,0,17,0,0.0,0.0,0.0,17,0,0.0,0,0.0,17,1,1,0,0.5,17,0,0.5,0.0,3,17,0.0,0,0.0,2,17,3,0.0,0.5,0.5,17,0.5,0.5,1.0,0.5,17
2016-12,0.0,0.0,0.0,0.0,17,1.0,11,23,0.5,11,0.5,0.5,0.5,0.0,17,0.0,0.5,0.0,0.5,17,0.5,0.5,1,0.5,17,0.5,0.5,0.5,0.5,17,0.5,0.5,5,0.0,17,1,1.0,8.0,8.0,17,27,1.0,0.5,2,17,7,1.0,2,2,17,5,2,2,2,17,0.0,0,0,1,17,19,6,6,3,17,4,0.5,1.0,8,17,8,11,0.5,0.5,17,6,1,0.5,17,1,0,0.0,0,17,0,0.5,0.0,0.0,17,0,0.0,0,0.0,17,1,1,0,0.5,17,0,0.5,0.0,3,17,0.0,0,0.5,2,17,4,0.0,0.5,0.5,17,0.5,0.5,2.0,0.5,17
2017-01,0.0,0.0,0.0,0.0,17,0.5,11,23,0.5,10,0.5,0.5,0.5,0.0,17,0.0,0.5,0.0,0.5,17,0.5,0.5,2,0.5,17,0.5,0.5,0.5,0.0,17,0.5,0.5,6,0.0,17,1,1.0,6.0,6.0,17,26,1.0,0.5,2,17,8,1.0,2,2,17,4,2,2,2,17,0.0,0,0,1,17,18,5,5,4,17,4,0.5,1.0,7,17,7,10,0.5,0.5,17,6,1,0.5,17,1,0,0.0,0,17,0,0.5,0.0,0.0,17,0,0.0,0,0.0,17,1,1,0,0.5,17,0,0.5,0.0,3,17,0.0,0,0.5,2,17,3,0.5,0.5,0.5,17,0.5,0.5,2.0,0.5,17
2017-02,0.0,0.0,0.0,0.0,18,1.0,11,22,0.5,11,0.5,0.5,0.5,0.0,18,0.0,0.5,0.0,0.5,18,0.5,0.5,2,0.5,18,0.5,0.5,0.5,0.0,18,0.5,0.5,5,0.0,18,1,1.0,6.0,6.0,18,27,1.0,1.0,2,18,8,1.0,2,2,18,4,2,2,2,18,0.0,0,0,1,18,21,5,5,3,18,4,0.5,1.0,7,18,7,11,0.5,0.5,18,6,1,0.5,18,1,0,0.0,0,18,0,0.0,0.0,0.0,18,0,0.0,0,0.0,18,1,1,0,0.5,18,0,0.5,0.0,3,18,0.0,0,0.5,2,18,3,0.0,0.5,0.5,18,1.0,1.0,2.0,0.5,18
2017-03,0.0,0.0,0.0,0.0,17,1.0,11,23,0.5,10,0.5,0.5,0.5,0.0,17,0.0,0.5,0.0,0.5,17,0.5,0.5,1,0.5,17,0.5,0.5,0.5,0.0,17,0.5,0.5,8,0.0,17,2,1.0,5.0,5.0,17,28,1.0,1.0,2,17,8,1.0,2,2,17,4,2,2,2,17,0.0,0,0,1,17,20,5,5,4,17,3,0.5,1.0,7,17,7,11,0.5,0.5,17,6,1,0.5,17,1,0,0.0,0,17,0,0.5,0.0,0.0,17,0,0.0,0,0.0,17,1,1,0,0.5,17,0,0.5,0.0,3,17,0.0,0,0.5,2,17,3,0.0,0.5,0.5,17,0.5,0.5,1.0,0.5,17
2017-04,0.0,0.0,0.0,0.0,18,1.0,11,22,0.5,12,0.5,0.5,0.5,0.5,18,0.0,1.0,0.0,0.5,18,0.5,0.5,1,0.5,18,0.5,0.5,0.5,0.0,18,0.5,0.5,5,0.0,18,2,0.5,5.0,5.0,18,29,1.0,1.0,2,18,7,1.0,2,2,18,4,2,2,2,18,0.0,0,0,1,18,20,5,5,3,18,4,0.5,1.0,7,18,7,12,0.5,0.5,18,6,1,0.5,18,1,0,0.0,0,18,0,0.0,0.0,0.0,18,0,0.0,0,0.0,18,1,1,0,0.5,18,0,0.5,0.0,3,18,0.0,0,0.5,2,18,3,0.0,0.5,0.5,18,0.5,0.5,1.0,0.5,18
2017-05,0.0,0.0,0.0,0.0,16,0.5,11,20,0.5,10,0.5,0.5,0.0,0.0,16,0.0,0.5,0.0,0.5,16,0.5,0.5,1,0.5,16,0.5,0.5,0.5,0.0,16,0.5,0.5,5,0.0,16,2,0.5,6.0,6.0,16,28,1.0,0.5,2,16,7,1.0,1,1,16,4,2,2,2,16,0.0,0,0,1,16,20,4,4,3,16,4,0.5,1.0,7,16,7,10,0.5,0.5,16,5,1,0.5,16,1,0,0.0,0,16,0,0.0,0.0,0.0,16,0,0.0,0,0.0,16,1,1,0,0.5,16,0,0.5,0.0,3,16,0.0,0,0.5,2,16,3,0.0,0.5,0.5,16,0.5,0.5,2.0,0.5,16
2017-06,0.0,0.0,0.0,0.0,14,0.5,15,23,0.5,9,0.5,0.5,0.5,0.0,14,0.0,0.5,0.0,0.5,14,0.0,0.5,1,0.5,14,0.5,0.5,0.5,0.0,14,0.0,0.0,5,0.0,14,2,0.5,5.0,5.0,14,29,0.5,0.5,1,14,6,0.5,1,1,14,3,1,1,2,14,0.0,0,0,1,14,21,5,5,2,14,3,0.5,1.0,6,14,6,10,0.5,0.5,14,4,1,0.5,14,1,0,0.0,0,14,0,0.5,0.0,0.0,14,0,0.0,0,0.0,14,1,1,0,0.5,14,0,0.5,0.0,3,14,0.0,0,0.5,3,14,4,0.0,0.5,0.5,14,0.5,0.5,2.0,1.0,14
2017-07,0.0,0.0,0.0,0.0,17,0.5,11,24,0.5,11,0.5,0.5,0.5,0.0,17,0.0,0.5,0.0,0.5,17,0.5,0.5,1,0.5,17,0.5,0.5,0.5,0.0,17,0.5,0.5,5,0.0,17,2,0.5,4.0,4.0,17,31,1.0,0.5,2,17,7,1.0,1,1,17,4,2,2,2,17,0.5,0,0,1,17,23,5,5,3,17,4,0.5,1.0,7,17,7,10,0.5,0.5,17,6,1,0.5,17,1,0,0.0,0,17,0,0.5,0.0,0.0,17,0,0.0,0,0.0,17,1,1,0,0.5,17,0,0.5,0.0,3,17,0.0,0,0.5,2,17,3,0.0,0.5,0.5,17,0.5,0.5,2.0,0.5,17
2017-08,0.0,0.0,0.0,0.0,16,0.5,11,20,0.5,10,0.5,0.5,0.5,0.5,16,0.0,0.5,0.0,0.5,16,0.5,0.5,1,0.5,16,0.5,0.5,0.5,0.0,16,0.5,0.5,10,0.0,16,2,0.5,3.0,3.0,16,31,1.0,0.5,2,16,7,1.0,1,1,16,5,2,2,2,16,0.0,0,0,1,16,20,5,5,3,16,4,0.5,1.0,7,16,7,10,0.5,0.5,16,6,1,0.5,16,1,0,0.0,0,16,0,0.5,0.0,0.0,16,0,0.0,0,0.0,16,1,1,0,0.5,16,0,0.0,0.0,3,16,0.0,0,0.5,2,16,3,0.0,0.5,0.5,16,0.5,0.5,2.0,0.5,16
2017-09,0.0,0.0,0.0,0.0,18,1.0,12,25,0.5,12,0.5,0.5,0.0,0.0,18,0.0,0.5,0.0,0.5,18,0.5,0.5,2,0.5,18,0.5,0.5,0.5,0.5,18,0.5,0.5,8,0.0,18,3,0.5,3.0,3.0,18,30,1.0,0.5,2,18,7,1.0,2,2,18,5,2,2,3,18,0.0,0,0,1,18,26,5,6,4,18,4,0.5,1.0,7,18,7,11,0.5,0.5,18,6,2,0.5,18,1,0,0.0,0,18,0,0.5,0.0,0.0,18,0,0.0,0,0.0,18,1,1,0,0.5,18,0,0.5,0.0,4,18,0.0,0,0.0,2,18,3,0.0,0.5,0.5,18,1.0,1.0,1.0,0.5,18
2017-10,0.0,0.0,0.0,0.0,18,1.0,11,24,0.5,11,0.5,0.5,0.0,0.0,18,0.0,0.5,0.0,0.5,18,0.5,0.5,2,0.5,18,0.5,0.5,0.5,0.0,18,0.5,0.5,8,0.0,18,3,1.0,3.0,3.0,18,29,1.0,0.5,3,18,10,1.0,2,2,18,5,2,2,3,18,0.0,0,0,1,18,22,5,5,4,18,5,1.0,1.0,8,18,8,12,0.5,0.5,18,8,1,0.5,18,1,0,0.0,0,18,0,0.0,0.0,0.0,18,0,0.0,0,0.0,18,1,1,0,0.5,18,0,0.5,0.0,3,18,0.5,0,0.5,2,18,3,0.0,0.5,0.5,18,1.0,1.0,1.0,0.5,18
2017-11,0.0,0.0,0.0,0.0,19,1.0,12,23,0.5,12,0.5,0.5,0.0,0.0,19,0.0,1.0,0.0,1.0,19,0.5,0.5,1,0.5,19,0.5,0.5,0.5,0.0,19,0.5,0.5,9,0.0,19,3,1.0,2.0,2.0,19,30,1.0,0.5,3,19,10,1.0,2,2,19,5,3,3,2,19,0.0,0,0,2,19,25,5,5,4,19,4,0.5,1.0,8,19,8,12,0.5,0.5,19,7,2,0.5,19,2,0,0.0,0,19,0,0.5,0.0,0.0,19,0,0.0,0,0.0,19,1,1,0,0.5,19,0,0.5,0.0,4,19,0.0,0,0.5,3,19,2,0.0,0.5,0.5,19,0.5,0.5,1.0,0.5,19
2017-12,0.0,0.0,0.0,0.0,18,1.0,13,25,0.5,11,0.5,0.5,0.5,0.0,18,0.0,0.5,0.0,1.0,18,0.5,0.5,1,0.5,18,0.5,0.5,0.5,0.0,18,0.5,0.5,8,0.0,18,3,1.0,3.0,3.0,18,29,1.0,0.5,3,18,10,1.0,2,1,18,6,2,3,3,18,0.5,0,0,2,18,26,5,5,4,18,4,0.5,1.0,7,18,7,11,0.5,0.5,18,6,2,0.5,18,2,0,0.0,0,18,0,0.0,0.0,0.0,18,0,0.0,0,0.5,18,1,1,0,0.5,18,0,0.5,0.0,4,18,0.0,0,0.0,3,18,3,0.0,0.5,0.5,18,0.5,0.5,1.0,0.5,18
2018-01,0.0,0.0,0.0,0.0,19,1.0,12,24,0.5,12,0.5,0.5,0.0,0.0,19,0.0,0.5,0.0,0.5,19,0.5,0.5,2,0.5,19,0.5,0.5,0.5,0.0,19,0.5,0.5,8,0.0,19,3,1.0,2.0,2.0,19,30,1.0,0.5,3,19,12,1.0,2,2,19,5,2,2,3,19,0.0,0,0,2,19,26,5,5,4,19,5,0.5,1.0,8,19,8,11,0.5,0.5,19,7,2,0.5,19,2,0,0.0,0,19,0,0.0,0.0,0.0,19,0,0.0,0,0.0,19,1,1,0,0.5,19,0,0.5,0.0,3,19,0.0,0,0.5,2,19,3,0.0,0.5,0.5,19,0.5,0.5,1.0,0.5,19
2018-02,0.0,0.0,0.0,0.0,19,1.0,12,22,0.5,12,0.5,0.5,0.5,0.0,19,0.0,0.5,0.0,0.5,19,0.5,0.5,2,0.5,19,0.5,0.5,0.5,0.0,19,0.5,0.5,7,0.0,19,3,1.0,2.0,2.0,19,29,1.0,0.5,3,19,7,1.0,2,2,19,5,2,2,2,19,0.0,0,0,2,19,27,7,6,4,19,4,0.5,1.0,7,19,7,11,0.5,0.5,19,7,2,0.5,19,2,0,0.0,0,19,0,0.5,0.0,0.0,19,0,0.0,0,0.0,19,1,1,0,0.5,19,0,0.5,0.0,3,19,0.0,0,0.5,2,19,3,0.5,1.0,1.0,19,1.0,1.0,1.0,0.5,19
2018-03,0.0,0.0,0.0,0.0,21,1.0,12,25,0.5,14,0.5,0.5,0.5,0.0,21,0.0,1.0,0.0,1.0,21,0.5,0.5,1,0.5,21,0.5,0.5,0.5,0.5,21,0.5,0.5,10,0.0,21,3,1.0,2.0,2.0,21,31,1.0,0.5,3,21,9,1.0,2,2,21,5,2,3,2,21,0.0,0,0,2,21,30,5,5,4,21,4,0.5,1.0,8,21,8,12,0.5,0.5,21,7,2,0.5,21,2,0,0.0,0,21,0,0.0,0.0,0.0,21,0,0.0,0,0.0,21,1,1,0,0.5,21,0,0.5,0.0,4,21,0.0,0,0.0,3,21,3,0.5,1.0,1.0,21,0.5,0.5,1.0,1.0,21
2018-04,0.0,0.0,0.0,0.0,20,1.0,12,23,0.5,12,0.5,0.5,0.5,0.0,20,0.0,1.0,0.0,0.5,20,0.5,1.0,2,0.5,20,0.5,0.5,0.5,0.0,20,0.5,0.5,7,0.0,20,3,0.5,2.0,2.0,20,35,1.0,0.5,3,20,12,1.0,2,2,20,5,3,3,3,20,0.0,0,0,2,20,30,5,5,4,20,4,0.5,1.0,7,20,7,11,0.5,0.5,20,7,2,0.5,20,2,0,0.0,0,20,0,0.5,0.0,0.0,20,0,0.0,0,0.0,20,9,9,0,0.5,20,0,0.5,0.0,4,20,0.0,0,0.0,2,20,2,0.0,0.5,0.5,20,1.0,1.0,1.0,1.0,20
